table,task,policy,state_type,seed,budget,fcr,safe_coverage,safe_rate,continue_rate,abstain_rate,repair_gain,repair_cost,mean_cumulative_recall
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,1,0.0,,0.0,1.0,0.0,82.0,533.0,0.3104434907010014
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,2,0.0,,0.0,0.96,0.04,66.895,1813.205,0.2888340486409156
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,2,0.0,,0.0,1.0,0.0,160.0,1626.0,0.4220314735336195
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,2,0.0,,0.0,1.0,0.0,42.0,2186.0,0.2532188841201717
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,2,0.0,,0.0,0.84,0.16,36.595,1592.54,0.24548640915593706
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,2,0.0,,0.0,1.0,0.0,160.0,1626.0,0.4220314735336195
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,3,0.0,,0.0,0.995,0.005,105.875,2789.96,0.3445994277539342
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,160.0,1901.0,0.4220314735336195
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,42.0,3279.0,0.2532188841201717
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,3,0.0,,0.0,0.975,0.025,55.59,2448.625,0.27266094420600856
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,218.0,2804.0,0.5050071530758226
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,138.3,3769.715,0.3909871244635193
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,218.0,3079.0,0.5050071530758226
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,120.0,4372.0,0.3648068669527897
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,4,0.0,,0.0,0.98,0.02,71.09,3301.815,0.2948354792560801
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,275.0,4111.0,0.586552217453505
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608011
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400572
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,91.11,4135.185,0.3234763948497854
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,202.01,5595.385,0.48213161659513587
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,275.0,5564.0,0.586552217453505
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,215.0,6728.0,0.5007153075822603
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,112.45,4997.005,0.3540057224606581
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,374.0,6596.0,0.7281831187410588
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,232.02,6498.9,0.5250643776824034
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,329.0,6742.0,0.6638054363376252
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,269.0,7906.0,0.5779685264663805
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,135.02,5813.38,0.38629470672389127
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,411.0,7774.0,0.7811158798283262
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,259.325,7420.905,0.5641273247496423
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,374.0,8049.0,0.7281831187410588
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,288.0,9084.0,0.6051502145922747
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,152.825,6665.61,0.4117668097281831
budget_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,436.0,8867.0,0.8168812589413448
