task,condition,state_type,seed,budget,challenger,full_decision,recall,support,gini,repair_gain,repair_cost,residual_warning,unresolved_warning,oracle_safe,geometry_ok
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,49,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,50,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,51,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,52,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,53,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,54,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,55,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,56,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,57,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,58,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,59,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,60,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,61,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,62,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,63,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,64,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,65,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,66,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,67,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,68,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,69,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,70,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,71,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,72,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,73,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:residual_potential,seeded_safe_complete,74,6,residual_potential,SAFE,1.0,1.0,0.6084857723577235,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,0,6,free_search_continuation,SAFE,1.0,1.0,0.5967987804878048,0.0,3398.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,1,6,free_search_continuation,SAFE,1.0,1.0,0.5978150406504064,0.0,4687.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,2,6,free_search_continuation,SAFE,1.0,1.0,0.600609756097561,0.0,5030.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,3,6,free_search_continuation,SAFE,1.0,1.0,0.5995934959349594,0.0,5730.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,4,6,free_search_continuation,SAFE,1.0,1.0,0.5967987804878048,0.0,3398.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,5,6,free_search_continuation,SAFE,1.0,1.0,0.5947662601626016,0.0,3398.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,6,6,free_search_continuation,SAFE,1.0,1.0,0.6001016260162602,0.0,4552.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,7,6,free_search_continuation,SAFE,1.0,1.0,0.5998475609756098,0.0,4801.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,8,6,free_search_continuation,SAFE,1.0,1.0,0.5924796747967478,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,9,6,free_search_continuation,SAFE,1.0,1.0,0.5909552845528454,0.0,4258.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,10,6,free_search_continuation,SAFE,1.0,1.0,0.5942581300813008,0.0,2859.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,11,6,free_search_continuation,SAFE,1.0,1.0,0.5978150406504064,0.0,4378.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,12,6,free_search_continuation,SAFE,1.0,1.0,0.5914634146341462,0.0,3988.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,13,6,free_search_continuation,SAFE,1.0,1.0,0.6036585365853657,0.0,5205.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,14,6,free_search_continuation,SAFE,1.0,1.0,0.5922256097560974,0.0,5285.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,15,6,free_search_continuation,SAFE,1.0,1.0,0.599339430894309,0.0,3660.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,16,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,3537.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,17,6,free_search_continuation,SAFE,1.0,1.0,0.596290650406504,0.0,3084.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,18,6,free_search_continuation,SAFE,1.0,1.0,0.6001016260162602,0.0,4327.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,19,6,free_search_continuation,SAFE,1.0,1.0,0.591971544715447,0.0,3996.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,20,6,free_search_continuation,SAFE,1.0,1.0,0.6013719512195121,0.0,4713.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,21,6,free_search_continuation,SAFE,1.0,1.0,0.5942581300813008,0.0,2812.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,22,6,free_search_continuation,SAFE,1.0,1.0,0.5952743902439024,0.0,3966.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,23,6,free_search_continuation,SAFE,1.0,1.0,0.5985772357723576,0.0,3915.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,24,6,free_search_continuation,SAFE,1.0,1.0,0.596290650406504,0.0,5099.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,25,6,free_search_continuation,SAFE,1.0,1.0,0.5965447154471544,0.0,2851.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,26,6,free_search_continuation,SAFE,1.0,1.0,0.5970528455284552,0.0,3988.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,27,6,free_search_continuation,SAFE,1.0,1.0,0.6044207317073169,0.0,4505.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,28,6,free_search_continuation,SAFE,1.0,1.0,0.5983231707317072,0.0,4721.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,29,6,free_search_continuation,SAFE,1.0,1.0,0.5995934959349594,0.0,3941.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,30,6,free_search_continuation,SAFE,1.0,1.0,0.5901930894308942,0.0,3016.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,31,6,free_search_continuation,SAFE,1.0,1.0,0.591971544715447,0.0,3788.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,32,6,free_search_continuation,SAFE,1.0,1.0,0.5965447154471544,0.0,5442.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,33,6,free_search_continuation,SAFE,1.0,1.0,0.6003556910569106,0.0,4072.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,34,6,free_search_continuation,SAFE,1.0,1.0,0.5932418699186992,0.0,4280.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,35,6,free_search_continuation,SAFE,1.0,1.0,0.6016260162601625,0.0,4258.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,36,6,free_search_continuation,SAFE,1.0,1.0,0.5990853658536586,0.0,4170.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,37,6,free_search_continuation,SAFE,1.0,1.0,0.5980691056910568,0.0,3525.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,38,6,free_search_continuation,SAFE,1.0,1.0,0.5978150406504064,0.0,4233.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,39,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,3449.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,40,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,4895.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,41,6,free_search_continuation,SAFE,1.0,1.0,0.5955284552845528,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,42,6,free_search_continuation,SAFE,1.0,1.0,0.5980691056910568,0.0,4003.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,43,6,free_search_continuation,SAFE,1.0,1.0,0.5947662601626016,0.0,4331.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,44,6,free_search_continuation,SAFE,1.0,1.0,0.5965447154471544,0.0,5052.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,45,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,3537.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,46,6,free_search_continuation,SAFE,1.0,1.0,0.5912093495934958,0.0,4513.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,47,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,3194.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,48,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,3741.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,49,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,3351.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,50,6,free_search_continuation,SAFE,1.0,1.0,0.595020325203252,0.0,4258.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,51,6,free_search_continuation,SAFE,1.0,1.0,0.5978150406504064,0.0,5030.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,52,6,free_search_continuation,SAFE,1.0,1.0,0.5947662601626016,0.0,4368.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,53,6,free_search_continuation,SAFE,1.0,1.0,0.5965447154471544,0.0,3915.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,54,6,free_search_continuation,SAFE,1.0,1.0,0.5970528455284552,0.0,3398.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,55,6,free_search_continuation,SAFE,1.0,1.0,0.5995934959349594,0.0,4505.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,56,6,free_search_continuation,SAFE,1.0,1.0,0.6008638211382114,0.0,4895.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,57,6,free_search_continuation,SAFE,1.0,1.0,0.5983231707317072,0.0,3915.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,58,6,free_search_continuation,SAFE,1.0,1.0,0.6023882113821137,0.0,4123.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,59,6,free_search_continuation,SAFE,1.0,1.0,0.5912093495934958,0.0,3584.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,60,6,free_search_continuation,SAFE,1.0,1.0,0.598831300813008,0.0,4454.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,61,6,free_search_continuation,SAFE,1.0,1.0,0.5990853658536586,0.0,5052.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,62,6,free_search_continuation,SAFE,1.0,1.0,0.6056910569105691,0.0,5522.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,63,6,free_search_continuation,SAFE,1.0,1.0,0.5947662601626016,0.0,4462.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,64,6,free_search_continuation,SAFE,1.0,1.0,0.5934959349593496,0.0,4848.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,65,6,free_search_continuation,SAFE,1.0,1.0,0.599339430894309,0.0,3351.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,66,6,free_search_continuation,SAFE,1.0,1.0,0.6013719512195121,0.0,4979.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,67,6,free_search_continuation,SAFE,1.0,1.0,0.5955284552845528,0.0,3878.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,68,6,free_search_continuation,SAFE,1.0,1.0,0.5947662601626016,0.0,5238.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,69,6,free_search_continuation,SAFE,1.0,1.0,0.5965447154471544,0.0,3694.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,70,6,free_search_continuation,SAFE,1.0,1.0,0.5879065040650406,0.0,4043.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,71,6,free_search_continuation,SAFE,1.0,1.0,0.5967987804878048,0.0,3329.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,72,6,free_search_continuation,SAFE,1.0,1.0,0.598831300813008,0.0,2851.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,73,6,free_search_continuation,SAFE,1.0,1.0,0.5970528455284552,0.0,5285.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,74,6,free_search_continuation,SAFE,1.0,1.0,0.5947662601626016,0.0,4721.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,0,7,random,SAFE,1.0,1.0,0.596884498480243,0.0,4484.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,1,7,random,SAFE,1.0,1.0,0.5978976697061802,0.0,5773.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,2,7,random,SAFE,1.0,1.0,0.596884498480243,0.0,5187.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,3,7,random,SAFE,1.0,1.0,0.597644376899696,0.0,6426.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,4,7,random,SAFE,1.0,1.0,0.5928318135764943,0.0,3712.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,5,7,random,SAFE,1.0,1.0,0.59080547112462,0.0,3555.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,6,7,random,SAFE,1.0,1.0,0.599417426545086,0.0,5383.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,7,7,random,SAFE,1.0,1.0,0.5971377912867273,0.0,5115.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,8,7,random,SAFE,1.0,1.0,0.5935916919959472,0.0,4802.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,9,7,random,SAFE,1.0,1.0,0.58903242147923,0.0,4954.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,10,7,random,SAFE,1.0,1.0,0.5928318135764943,0.0,3690.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,11,7,random,SAFE,1.0,1.0,0.5966312056737588,0.0,5209.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,12,7,random,SAFE,1.0,1.0,0.5885258358662613,0.0,5027.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,13,7,random,SAFE,1.0,1.0,0.6004305977710231,0.0,6291.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,14,7,random,SAFE,1.0,1.0,0.588272543059777,0.0,5599.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,15,7,random,SAFE,1.0,1.0,0.5991641337386018,0.0,4699.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,16,7,random,SAFE,1.0,1.0,0.5946048632218843,0.0,4233.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,17,7,random,SAFE,1.0,1.0,0.593338399189463,0.0,4170.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,18,7,random,SAFE,1.0,1.0,0.5963779128672746,0.0,5413.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,19,7,random,SAFE,1.0,1.0,0.5900455927051671,0.0,4153.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,20,7,random,SAFE,1.0,1.0,0.6024569402228976,0.0,5409.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,21,7,random,SAFE,1.0,1.0,0.5905521783181358,0.0,3126.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,22,7,random,SAFE,1.0,1.0,0.5930851063829787,0.0,4662.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,23,7,random,SAFE,1.0,1.0,0.599417426545086,0.0,4954.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,24,7,random,SAFE,1.0,1.0,0.5973910840932117,0.0,5795.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,25,7,random,SAFE,1.0,1.0,0.5956180344478217,0.0,3682.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,26,7,random,SAFE,1.0,1.0,0.593338399189463,0.0,4145.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,27,7,random,SAFE,1.0,1.0,0.6034701114488348,0.0,5336.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,28,7,random,SAFE,1.0,1.0,0.5946048632218843,0.0,5807.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,29,7,random,SAFE,1.0,1.0,0.5956180344478217,0.0,5027.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,30,7,random,SAFE,1.0,1.0,0.5885258358662613,0.0,3330.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,31,7,random,SAFE,1.0,1.0,0.5923252279635258,0.0,4619.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,32,7,random,SAFE,1.0,1.0,0.5948581560283688,0.0,5756.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,33,7,random,SAFE,1.0,1.0,0.6004305977710231,0.0,5158.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,34,7,random,SAFE,1.0,1.0,0.5940982776089159,0.0,5319.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,35,7,random,SAFE,1.0,1.0,0.6022036474164132,0.0,4954.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,36,7,random,SAFE,1.0,1.0,0.5984042553191489,0.0,5001.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,37,7,random,SAFE,1.0,1.0,0.5971377912867273,0.0,4611.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,38,7,random,SAFE,1.0,1.0,0.5940982776089159,0.0,4390.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,39,7,random,SAFE,1.0,1.0,0.5935916919959472,0.0,4280.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,40,7,random,SAFE,1.0,1.0,0.5943515704154001,0.0,5726.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,41,7,random,SAFE,1.0,1.0,0.5966312056737588,0.0,3763.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,42,7,random,SAFE,1.0,1.0,0.5971377912867273,0.0,4834.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,43,7,random,SAFE,1.0,1.0,0.5910587639311042,0.0,4488.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,44,7,random,SAFE,1.0,1.0,0.5940982776089159,0.0,5209.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,45,7,random,SAFE,1.0,1.0,0.5946048632218843,0.0,4233.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,46,7,random,SAFE,1.0,1.0,0.5923252279635258,0.0,5209.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,47,7,random,SAFE,1.0,1.0,0.59257852077001,0.0,3351.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,48,7,random,SAFE,1.0,1.0,0.5940982776089159,0.0,4572.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,49,7,random,SAFE,1.0,1.0,0.5930851063829787,0.0,3508.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,50,7,random,SAFE,1.0,1.0,0.5915653495440729,0.0,4572.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,51,7,random,SAFE,1.0,1.0,0.5961246200607901,0.0,5344.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,52,7,random,SAFE,1.0,1.0,0.5953647416413372,0.0,5064.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,53,7,random,SAFE,1.0,1.0,0.5930851063829787,0.0,4072.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,54,7,random,SAFE,1.0,1.0,0.5930851063829787,0.0,4437.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,55,7,random,SAFE,1.0,1.0,0.5978976697061802,0.0,4819.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,56,7,random,SAFE,1.0,1.0,0.5973910840932117,0.0,5052.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,57,7,random,SAFE,1.0,1.0,0.5963779128672746,0.0,4611.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,58,7,random,SAFE,1.0,1.0,0.6022036474164132,0.0,5162.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,59,7,random,SAFE,1.0,1.0,0.5915653495440729,0.0,4415.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,60,7,random,SAFE,1.0,1.0,0.5963779128672746,0.0,4611.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,61,7,random,SAFE,1.0,1.0,0.5981509625126646,0.0,6138.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,62,7,random,SAFE,1.0,1.0,0.6022036474164132,0.0,6608.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,63,7,random,SAFE,1.0,1.0,0.5915653495440729,0.0,5501.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,64,7,random,SAFE,1.0,1.0,0.59080547112462,0.0,5162.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,65,7,random,SAFE,1.0,1.0,0.5956180344478217,0.0,4390.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,66,7,random,SAFE,1.0,1.0,0.597644376899696,0.0,6065.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,67,7,random,SAFE,1.0,1.0,0.5928318135764943,0.0,4192.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,68,7,random,SAFE,1.0,1.0,0.5940982776089159,0.0,6069.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,69,7,random,SAFE,1.0,1.0,0.5966312056737588,0.0,4780.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,70,7,random,SAFE,1.0,1.0,0.5854863221884499,0.0,4200.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,71,7,random,SAFE,1.0,1.0,0.5956180344478217,0.0,4415.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,72,7,random,SAFE,1.0,1.0,0.5973910840932117,0.0,3682.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,73,7,random,SAFE,1.0,1.0,0.5971377912867273,0.0,6371.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,74,7,random,SAFE,1.0,1.0,0.5938449848024316,0.0,5807.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,0,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,1,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
