task,condition,state_type,seed,budget,decision,recall,support,gini,residual_warning,unresolved_warning,runtime_residual_items,weak_plausible_gap,repair_gain,cost
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,64,3,SAFE,1.0,1.0,0.6008974358974357,False,False,0.0,0.0,0.0,1939.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,65,3,SAFE,1.0,1.0,0.6034615384615385,False,False,0.0,0.0,0.0,2184.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,66,3,SAFE,1.0,1.0,0.6067948717948717,False,False,0.0,0.0,0.0,3003.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,67,3,SAFE,1.0,1.0,0.605,False,False,0.0,0.0,0.0,1939.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,68,3,SAFE,1.0,1.0,0.6008974358974357,False,False,0.0,0.0,0.0,3164.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,69,3,SAFE,1.0,1.0,0.6008974358974357,False,False,0.0,0.0,0.0,2027.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,70,3,SAFE,1.0,1.0,0.599102564102564,False,False,0.0,0.0,0.0,1714.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,71,3,SAFE,1.0,1.0,0.6021794871794872,False,False,0.0,0.0,0.0,2184.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,72,3,SAFE,1.0,1.0,0.6008974358974357,False,False,0.0,0.0,0.0,1167.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,73,3,SAFE,1.0,1.0,0.6047435897435898,False,False,0.0,0.0,0.0,2027.0
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,74,3,SAFE,1.0,1.0,0.6011538461538461,False,False,0.0,0.0,0.0,3211.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,0,4,SAFE,1.0,1.0,0.5979038854805725,False,False,0.0,0.0,0.0,2388.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,1,4,SAFE,1.0,1.0,0.5986707566462166,False,False,0.0,0.0,0.0,2770.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,2,4,SAFE,1.0,1.0,0.6037832310838445,False,False,0.0,0.0,0.0,4042.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,3,4,SAFE,1.0,1.0,0.5996932515337423,False,False,0.0,0.0,0.0,4203.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,4,4,SAFE,1.0,1.0,0.6022494887525562,False,False,0.0,0.0,0.0,2927.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,5,4,SAFE,1.0,1.0,0.6019938650306749,False,False,0.0,0.0,0.0,2927.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,6,4,SAFE,1.0,1.0,0.6040388548057258,False,False,0.0,0.0,0.0,3564.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,7,4,SAFE,1.0,1.0,0.6019938650306749,False,False,0.0,0.0,0.0,2723.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,8,4,SAFE,1.0,1.0,0.596881390593047,False,False,0.0,0.0,0.0,3478.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,9,4,SAFE,1.0,1.0,0.5986707566462166,False,False,0.0,0.0,0.0,3787.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,10,4,SAFE,1.0,1.0,0.5963701431492843,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,11,4,SAFE,1.0,1.0,0.5973926380368098,False,False,0.0,0.0,0.0,2643.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,12,4,SAFE,1.0,1.0,0.5991820040899796,False,False,0.0,0.0,0.0,2635.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,13,4,SAFE,1.0,1.0,0.6068507157464211,False,False,0.0,0.0,0.0,3127.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,14,4,SAFE,1.0,1.0,0.5966257668711656,False,False,0.0,0.0,0.0,3368.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,15,4,SAFE,1.0,1.0,0.6019938650306749,False,False,0.0,0.0,0.0,2807.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,16,4,SAFE,1.0,1.0,0.598926380368098,False,False,0.0,0.0,0.0,2549.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,17,4,SAFE,1.0,1.0,0.5971370143149284,False,False,0.0,0.0,0.0,1167.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,18,4,SAFE,1.0,1.0,0.6004601226993864,False,False,0.0,0.0,0.0,2545.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,19,4,SAFE,1.0,1.0,0.5966257668711656,False,False,0.0,0.0,0.0,2596.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,20,4,SAFE,1.0,1.0,0.6040388548057258,False,False,0.0,0.0,0.0,3517.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,21,4,SAFE,1.0,1.0,0.5999488752556237,False,False,0.0,0.0,0.0,1459.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,22,4,SAFE,1.0,1.0,0.5994376278118609,False,False,0.0,0.0,0.0,2231.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,23,4,SAFE,1.0,1.0,0.6007157464212678,False,False,0.0,0.0,0.0,2905.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,24,4,SAFE,1.0,1.0,0.598926380368098,False,False,0.0,0.0,0.0,3699.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,25,4,SAFE,1.0,1.0,0.5976482617586911,False,False,0.0,0.0,0.0,1459.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,26,4,SAFE,1.0,1.0,0.602760736196319,False,False,0.0,0.0,0.0,3517.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,27,4,SAFE,1.0,1.0,0.6073619631901839,False,False,0.0,0.0,0.0,2978.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,28,4,SAFE,1.0,1.0,0.5984151329243352,False,False,0.0,0.0,0.0,2596.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,29,4,SAFE,1.0,1.0,0.6037832310838445,False,False,0.0,0.0,0.0,2206.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,30,4,SAFE,1.0,1.0,0.5966257668711656,False,False,0.0,0.0,0.0,1773.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,31,4,SAFE,1.0,1.0,0.5986707566462166,False,False,0.0,0.0,0.0,2545.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,32,4,SAFE,1.0,1.0,0.5994376278118609,False,False,0.0,0.0,0.0,3317.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,33,4,SAFE,1.0,1.0,0.606083844580777,False,False,0.0,0.0,0.0,2672.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,34,4,SAFE,1.0,1.0,0.5966257668711656,False,False,0.0,0.0,0.0,2498.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,35,4,SAFE,1.0,1.0,0.6040388548057258,False,False,0.0,0.0,0.0,3113.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,36,4,SAFE,1.0,1.0,0.6014826175869119,False,False,0.0,0.0,0.0,3160.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,37,4,SAFE,1.0,1.0,0.6053169734151329,False,False,0.0,0.0,0.0,3054.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,38,4,SAFE,1.0,1.0,0.5984151329243352,False,False,0.0,0.0,0.0,2498.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,39,4,SAFE,1.0,1.0,0.5979038854805725,False,False,0.0,0.0,0.0,2596.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,40,4,SAFE,1.0,1.0,0.6007157464212678,False,False,0.0,0.0,0.0,3652.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,41,4,SAFE,1.0,1.0,0.6017382413087933,False,False,0.0,0.0,0.0,2596.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,42,4,SAFE,1.0,1.0,0.6053169734151329,False,False,0.0,0.0,0.0,3532.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,43,4,SAFE,1.0,1.0,0.5984151329243352,False,False,0.0,0.0,0.0,2931.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,44,4,SAFE,1.0,1.0,0.5981595092024539,False,False,0.0,0.0,0.0,3182.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,45,4,SAFE,1.0,1.0,0.6004601226993864,False,False,0.0,0.0,0.0,2184.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,46,4,SAFE,1.0,1.0,0.5979038854805725,False,False,0.0,0.0,0.0,3160.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,47,4,SAFE,1.0,1.0,0.6017382413087933,False,False,0.0,0.0,0.0,1841.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,48,4,SAFE,1.0,1.0,0.5994376278118609,False,False,0.0,0.0,0.0,3113.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,49,4,SAFE,1.0,1.0,0.6009713701431492,False,False,0.0,0.0,0.0,2155.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,50,4,SAFE,1.0,1.0,0.5999488752556237,False,False,0.0,0.0,0.0,2905.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,51,4,SAFE,1.0,1.0,0.6004601226993864,False,False,0.0,0.0,0.0,4042.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,52,4,SAFE,1.0,1.0,0.5984151329243352,False,False,0.0,0.0,0.0,2498.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,53,4,SAFE,1.0,1.0,0.5991820040899796,False,False,0.0,0.0,0.0,2253.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,54,4,SAFE,1.0,1.0,0.6007157464212678,False,False,0.0,0.0,0.0,1998.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,55,4,SAFE,1.0,1.0,0.6030163599182004,False,False,0.0,0.0,0.0,2723.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,56,4,SAFE,1.0,1.0,0.6040388548057258,False,False,0.0,0.0,0.0,3907.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,57,4,SAFE,1.0,1.0,0.6055725971370143,False,False,0.0,0.0,0.0,3444.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,58,4,SAFE,1.0,1.0,0.6022494887525562,False,False,0.0,0.0,0.0,2341.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,59,4,SAFE,1.0,1.0,0.5948364008179958,False,False,0.0,0.0,0.0,1714.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,60,4,SAFE,1.0,1.0,0.6017382413087933,False,False,0.0,0.0,0.0,3444.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,61,4,SAFE,1.0,1.0,0.6048057259713702,False,False,0.0,0.0,0.0,3652.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,62,4,SAFE,1.0,1.0,0.6073619631901839,False,False,0.0,0.0,0.0,3740.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,63,4,SAFE,1.0,1.0,0.5981595092024539,False,False,0.0,0.0,0.0,3317.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,64,4,SAFE,1.0,1.0,0.5979038854805725,False,False,0.0,0.0,0.0,2978.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,65,4,SAFE,1.0,1.0,0.6045501022494886,False,False,0.0,0.0,0.0,2880.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,66,4,SAFE,1.0,1.0,0.6055725971370143,False,False,0.0,0.0,0.0,3834.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,67,4,SAFE,1.0,1.0,0.6014826175869119,False,False,0.0,0.0,0.0,3025.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,68,4,SAFE,1.0,1.0,0.5999488752556237,False,False,0.0,0.0,0.0,4250.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,69,4,SAFE,1.0,1.0,0.5991820040899796,False,False,0.0,0.0,0.0,2341.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,70,4,SAFE,1.0,1.0,0.5950920245398772,False,False,0.0,0.0,0.0,2800.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,71,4,SAFE,1.0,1.0,0.600204498977505,False,False,0.0,0.0,0.0,2341.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,72,4,SAFE,1.0,1.0,0.600204498977505,False,False,0.0,0.0,0.0,1998.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,73,4,SAFE,1.0,1.0,0.6012269938650305,False,False,0.0,0.0,0.0,3113.0
requests,safe_state:route_partitioned:random,seeded_safe_complete,74,4,SAFE,1.0,1.0,0.5976482617586911,False,False,0.0,0.0,0.0,3525.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,0,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,1,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,2,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,3,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,4,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,5,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,6,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,7,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,8,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,9,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,10,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,11,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,12,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,13,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,14,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,15,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,16,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,17,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,18,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,19,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,20,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,21,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,22,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,23,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,24,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,25,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,26,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,27,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,28,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,29,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,30,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,31,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,32,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,33,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,34,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,35,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,36,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,37,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,38,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,39,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,40,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,41,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,42,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,43,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,44,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,45,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,46,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,47,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,48,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,49,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,50,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,51,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,52,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,53,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,54,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,55,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,56,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,57,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,58,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,59,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,60,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,61,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,62,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,63,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,64,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,65,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,66,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,67,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,68,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,69,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,70,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,71,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,72,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,73,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,74,4,SAFE,1.0,1.0,0.5917689161554192,False,False,0.0,0.0,0.0,942.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,0,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,1,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,2,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,3,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,4,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,5,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,6,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,7,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,8,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,9,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,10,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,11,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,12,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,13,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,14,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,15,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,16,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,17,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,18,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,19,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,20,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,21,4,SAFE,1.0,1.0,0.6101738241308792,False,False,0.0,0.0,0.0,3262.0
