state_id,stage,task_id,repository,task_family,seed,split,agent_condition,search_strategy,budget_level,nominal_agent_count,mean_confidence,output_jaccard,source_overlap,source_coverage,query_similarity,search_path_overlap,marginal_discovery_gain_last,marginal_discovery_gain_mean,novelty_decay,singletons_f1,doubletons_f2,singleton_ratio,doubleton_ratio,per_source_singleton_density,good_turing_missing_mass,chao_unseen_estimate,chao_missing_ratio,corr_adjusted_chao_missing_ratio,effective_exploration_size,found,true_positive,false_positive,recall,precision,f1_score,residual_missing_mass,unsafe,token_input,token_output,tool_calls,wall_clock,run_ids,collection_mode,v1_risk_proxy
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,79,79.0,0.0,79,0,1.0,0.0,1.0,1.0,3081.0,0.975,0.975,1.0,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,25435,1984,180,0.03058630001032725,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,33686,3133,245,0.032844999979715794,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,19,19.0,0.0,19,0,1.0,0.0,1.0,1.0,171.0,0.9,0.9,1.0,19,12,7,0.4,0.631578947368421,0.4897959183673469,0.6,True,5059,583,46,0.010111199982929975,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.04,1.0,1.0,13,13.0,0.0,13,0,1.0,0.0,1.0,1.0,78.0,0.8571428571428571,0.8571428571428571,1.0,13,0,13,0.0,0.0,0.0,1.0,True,3829,247,13,0.001202500017825514,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,17,17.0,0.0,17,0,1.0,0.0,1.0,1.0,136.0,0.8888888888888888,0.8888888888888888,1.0,17,12,5,0.4,0.7058823529411765,0.5106382978723405,0.6,True,6534,704,57,0.01736439997330308,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.0,1.0,1.0,47,47.0,0.0,47,0,1.0,0.0,1.0,1.0,1081.0,0.9583333333333334,0.9583333333333334,1.0,47,30,17,1.0,0.6382978723404256,0.7792207792207793,0.0,False,17844,1866,162,0.027155300020240247,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,22,22.0,0.0,22,0,1.0,0.0,1.0,1.0,231.0,0.9130434782608695,0.9130434782608695,1.0,22,0,22,0.0,0.0,0.0,1.0,True,6266,367,22,0.0017290000105276704,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,79,79.0,0.0,79,0,1.0,0.0,1.0,1.0,3081.0,0.975,0.975,1.0,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,32093,3024,232,0.031084799964446574,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,0,1.0,0.0,1.0,1.0,1128.0,0.9591836734693877,0.9591836734693877,1.0,48,30,18,1.0,0.625,0.7692307692307693,0.0,False,18939,2191,172,0.027391300012823194,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,31,31.0,0.0,31,0,1.0,0.0,1.0,1.0,465.0,0.9375,0.9375,1.0,31,0,31,0.0,0.0,0.0,1.0,True,8981,501,31,0.0010512999724596739,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,34307,3149,251,0.03697600000305101,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,14,14.0,0.0,14,0,1.0,0.0,1.0,1.0,91.0,0.8666666666666667,0.8666666666666667,1.0,14,8,6,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.7333333333333334,True,4630,517,42,0.009960700001101941,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_free_search_low_offline-scout-small""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,15,15.0,0.0,15,0,1.0,0.0,1.0,1.0,105.0,0.875,0.875,1.0,15,14,1,0.4666666666666667,0.9333333333333333,0.6222222222222223,0.5333333333333333,True,4715,396,43,0.007971400045789778,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.02,1.0,1.0,30,30.0,0.0,30,0,1.0,0.0,1.0,1.0,435.0,0.9354838709677419,0.9354838709677419,1.0,30,14,16,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,True,10582,1078,85,0.013837499951478094,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_free_search_low_offline-scout-large""]",deterministic_offline_scanner,0.9299999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,66,66.0,0.0,66,0,1.0,0.0,1.0,1.0,2145.0,0.9701492537313433,0.9701492537313433,1.0,66,28,38,0.9333333333333333,0.42424242424242425,0.5833333333333333,0.06666666666666665,True,21105,1903,156,0.02647800004342571,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_free_search_medium_offline-scout-small""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,76,76.0,0.0,76,0,1.0,0.0,1.0,1.0,2850.0,0.974025974025974,0.974025974025974,1.0,76,30,46,1.0,0.39473684210526316,0.5660377358490566,0.0,False,22168,1838,157,0.025580700021237135,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,79,79.0,0.0,79,0,1.0,0.0,1.0,1.0,3081.0,0.975,0.975,1.0,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,31719,3014,229,0.03539289999753237,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_free_search_medium_offline-scout-large""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,27790,2504,201,0.03394019999541342,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_free_search_high_offline-scout-small""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,79,79.0,0.0,79,0,1.0,0.0,1.0,1.0,3081.0,0.975,0.975,1.0,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,25435,1984,180,0.03003960003843531,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,34906,3251,256,0.02844100003130734,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_free_search_high_offline-scout-large""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,15,15.0,0.0,15,0,1.0,0.0,1.0,1.0,105.0,0.875,0.875,1.0,15,12,3,0.4,0.8,0.5333333333333333,0.6,True,5184,575,47,0.00850279995938763,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_source_partitioned_low_offline-scout-small""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,low,1,0.83,1.0,1.0,0.04,1.0,1.0,13,13.0,0.0,13,0,1.0,0.0,1.0,1.0,78.0,0.8571428571428571,0.8571428571428571,1.0,13,0,13,0.0,0.0,0.0,1.0,True,3829,247,13,0.0007765000336803496,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,22,22.0,0.0,22,0,1.0,0.0,1.0,1.0,231.0,0.9130434782608695,0.9130434782608695,1.0,22,14,8,0.4666666666666667,0.6363636363636364,0.5384615384615385,0.5333333333333333,True,9705,1026,85,0.011289300047792494,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_source_partitioned_low_offline-scout-large""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,medium,1,0.83,1.0,1.0,0.0,1.0,1.0,46,46.0,0.0,46,0,1.0,0.0,1.0,1.0,1035.0,0.9574468085106383,0.9574468085106383,1.0,46,29,17,0.9666666666666667,0.6304347826086957,0.763157894736842,0.033333333333333326,False,14448,1567,131,0.02647599996998906,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_source_partitioned_medium_offline-scout-small""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,22,22.0,0.0,22,0,1.0,0.0,1.0,1.0,231.0,0.9130434782608695,0.9130434782608695,1.0,22,0,22,0.0,0.0,0.0,1.0,True,6266,367,22,0.0020545999868772924,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,79,79.0,0.0,79,0,1.0,0.0,1.0,1.0,3081.0,0.975,0.975,1.0,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,32193,2983,233,0.02954489999683574,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_source_partitioned_medium_offline-scout-large""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,high,1,0.83,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,0,1.0,0.0,1.0,1.0,1128.0,0.9591836734693877,0.9591836734693877,1.0,48,30,18,1.0,0.625,0.7692307692307693,0.0,False,17771,1914,161,0.03711109998403117,"[""T2_policy_docs_v2_offline_seed05_k3_agent1_direct_acmepay_source_partitioned_high_offline-scout-small""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,31,31.0,0.0,31,0,1.0,0.0,1.0,1.0,465.0,0.9375,0.9375,1.0,31,0,31,0.0,0.0,0.0,1.0,True,8981,501,31,0.002377400000113994,"[""T2_policy_docs_v2_offline_seed05_k3_agent2_flow_state_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,34441,3220,252,0.044535499997437,"[""T2_policy_docs_v2_offline_seed05_k3_agent3_registry_alias_source_partitioned_high_offline-scout-large""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k5_homogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,homogeneous,free_search,low,5,0.86,0.1913713585484005,0.2093735626627729,0.04,0.22697329237590477,0.22697329237590477,7,14.2,0.7083333333333333,27,24,0.38028169014084506,0.3380281690140845,0.4560185185185185,0.19852941176470587,15.1875,0.17621464829586658,0.3111043948579009,2.8320822721960237,71,26,45,0.8666666666666667,0.36619718309859156,0.514851485148515,0.1333333333333333,True,41631,3525,283,0.05078439996577799,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent2_direct_acmepay_free_search_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent3_direct_acmepay_free_search_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent4_direct_acmepay_free_search_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent5_direct_acmepay_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.7999999999999999
T2_policy_docs_v2_offline_seed05_k5_homogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,homogeneous,free_search,medium,5,0.86,0.9822622525154172,1.0,0.04,1.0,1.0,0,15.8,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0143944581994415,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,132580,12154,957,0.1539595000213012,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent2_direct_acmepay_free_search_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent3_direct_acmepay_free_search_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent4_direct_acmepay_free_search_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent5_direct_acmepay_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.25
T2_policy_docs_v2_offline_seed05_k5_homogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,homogeneous,free_search,high,5,0.86,1.0,1.0,0.04,1.0,1.0,0,16.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,143177,12828,1041,0.1558322998462245,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent2_direct_acmepay_free_search_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent3_direct_acmepay_free_search_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent4_direct_acmepay_free_search_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent5_direct_acmepay_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.25
T2_policy_docs_v2_offline_seed05_k5_homogeneous_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,homogeneous,source_partitioned,low,5,0.8299999999999998,0.34788573999100314,0.3786549707602339,0.04,0.4,0.4,3,9.0,0.8235294117647058,9,19,0.2,0.4222222222222222,0.07857142857142857,0.09183673469387756,2.1315789473684212,0.04522613065326633,0.10816023437023173,2.090700474004966,45,12,33,0.4,0.26666666666666666,0.32,0.6,True,30243,2569,200,0.03503700002329424,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_source_partitioned_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent2_direct_acmepay_source_partitioned_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent3_direct_acmepay_source_partitioned_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent4_direct_acmepay_source_partitioned_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent5_direct_acmepay_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.6237111332641616
T2_policy_docs_v2_offline_seed05_k5_homogeneous_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,homogeneous,source_partitioned,medium,5,0.8299999999999998,0.37780398365075785,0.3920799319727891,0.04,0.4,0.4,0,15.8,1.0,1,5,0.012658227848101266,0.06329113924050633,0.0011111111111111111,0.004347826086956522,0.1,0.0012642225031605564,0.0031747356948205203,1.991067327625249,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,78690,7265,571,0.09961569996085018,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_source_partitioned_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent2_direct_acmepay_source_partitioned_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent3_direct_acmepay_source_partitioned_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent4_direct_acmepay_source_partitioned_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent5_direct_acmepay_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.15283705524350716
T2_policy_docs_v2_offline_seed05_k5_homogeneous_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,homogeneous,source_partitioned,high,5,0.8299999999999998,0.4,0.4,0.04,0.4,0.4,0,16.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.923076923076923,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,85220,7880,619,0.09259649988962337,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_source_partitioned_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent2_direct_acmepay_source_partitioned_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent3_direct_acmepay_source_partitioned_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent4_direct_acmepay_source_partitioned_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed05_k5_agent5_direct_acmepay_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.13
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,low,1,0.86,1.0,1.0,0.02,1.0,1.0,24,24.0,0.0,24,0,1.0,0.0,1.0,1.0,276.0,0.92,0.92,1.0,24,9,15,0.3,0.375,0.33333333333333326,0.7,True,6513,575,52,0.009083500015549362,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.9299999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,18,18.0,0.0,18,0,1.0,0.0,1.0,1.0,153.0,0.8947368421052632,0.8947368421052632,1.0,18,12,6,0.4,0.6666666666666666,0.5,0.6,True,5509,491,50,0.011732500046491623,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,18,18.0,0.0,18,0,1.0,0.0,1.0,1.0,153.0,0.8947368421052632,0.8947368421052632,1.0,18,14,4,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5333333333333333,True,6345,705,55,0.013713399996049702,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,low,1,0.86,1.0,1.0,0.02,1.0,1.0,25,25.0,0.0,25,0,1.0,0.0,1.0,1.0,300.0,0.9230769230769231,0.9230769230769231,1.0,25,11,14,0.36666666666666664,0.44,0.4,0.6333333333333333,True,6984,605,54,0.010687600006349385,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.9299999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,low,1,0.9,1.0,1.0,0.0,1.0,1.0,19,19.0,0.0,19,0,1.0,0.0,1.0,1.0,171.0,0.9,0.9,1.0,19,12,7,0.4,0.631578947368421,0.4897959183673469,0.6,True,9759,899,87,0.014462999999523163,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.94
