seed,condition,dependency,n_strata,items_per_stratum,hard_fraction,stopped_round,total_items,found_items,recall,false_completion,source_coverage_ratio,coverage_entropy,coverage_hhi,coverage_gini,visit_entropy,visit_hhi,source_normalized_effective_rank,source_logdet_volume,pairwise_route_jaccard,pairwise_cosine,scout_new_items,scout_new_true_items,scout_cost,scout_novelty_per_cost,singular_values
2257,extended_audit,0.5,30,6,0.35,14,180,171,0.95,False,1.0,3.349628836116524,0.036588491605792646,0.1777777777777776,3.335595264226377,0.03745039682539683,0.8482709720676783,16.48821984581772,0.9111111111111111,0.7527278359581784,0,0,0,,33.802;10.889;10.339
2258,extended_audit,0.5,30,6,0.35,14,180,160,0.8888888888888888,True,1.0,3.3103421204594974,0.038624176671314715,0.2254769921436588,3.2944939671755678,0.03952310090702948,0.8475793931568621,16.480902933306993,0.8206896551724139,0.7405408169143622,0,0,0,,33.714;12.431;9.0464
2259,extended_audit,0.5,30,6,0.35,14,180,165,0.9166666666666666,False,1.0,3.3249776186125786,0.03784655540111831,0.2090119435396307,3.3072509285973863,0.0390625,0.8258346720995874,16.2448431188745,0.8198412698412699,0.7809497650495568,0,0,0,,34.548;10.981;8.8807
2260,extended_audit,0.5,30,6,0.35,14,180,165,0.9166666666666666,False,1.0,3.332053023889208,0.03735554958344531,0.19420765027322395,3.3180537812463773,0.038212159863945584,0.8233701142938515,16.117365507629742,0.9111111111111111,0.7875051068128802,0,0,0,,34.037;11.021;8.4269
2261,extended_audit,0.5,30,6,0.35,14,180,167,0.9277777777777778,False,1.0,3.3253071469034667,0.03799820581827502,0.21176470588235285,3.3144957889901905,0.03877905328798186,0.8319531522715585,16.33353619104916,0.8620689655172414,0.7729456203590205,0,0,0,,34.441;11.552;8.8524
2262,extended_audit,0.5,30,6,0.35,14,180,161,0.8944444444444445,True,1.0,3.315941340573812,0.03890685533272261,0.2337763012181615,3.297921249579597,0.03998370181405895,0.8397981696957971,16.440921068523192,0.775095785440613,0.7624887855661359,0,0,0,,34.31;11.61;9.3297
2263,extended_audit,0.5,30,6,0.35,14,180,157,0.8722222222222222,True,1.0,3.3008664692914516,0.039650292184075966,0.2490990990990989,3.2764075692119845,0.041330073696145116,0.8310253482728608,16.242179880607157,0.7957854406130268,0.777029137471395,0,0,0,,34.038;10.954;9.0239
2264,extended_audit,0.5,30,6,0.35,14,180,167,0.9277777777777778,False,1.0,3.34355860112762,0.036877763803805426,0.18428874734607215,3.330315768027591,0.037804705215419496,0.8329547911045165,16.407799473362434,0.932183908045977,0.7766760543622878,0,0,0,,34.82;10.907;9.6246
2265,extended_audit,0.5,30,6,0.35,14,180,170,0.9444444444444444,False,1.0,3.348223107656826,0.03669520061665788,0.1768577494692143,3.3316768010758775,0.0379641439909297,0.8301667430309267,16.355172975906545,0.9333333333333332,0.775848508759254,0,0,0,,34.761;11.278;9.0818
2266,extended_audit,0.5,30,6,0.35,14,180,164,0.9111111111111111,False,1.0,3.3401214949277427,0.03714723548953591,0.19186176142697864,3.3127814422025383,0.03897392290249433,0.8292448951243743,16.07090269808585,0.8888888888888888,0.7842052125884234,0,0,0,,33.273;9.9057;9.3709
2267,extended_audit,0.5,30,6,0.35,14,180,166,0.9222222222222223,False,1.0,3.323716014268653,0.03831425598335068,0.21591397849462357,3.300319733008208,0.0400545634920635,0.8181455394807514,16.200004915097313,0.8222222222222223,0.7968961333193424,0,0,0,,35.033;10.827;8.6858
2268,extended_audit,0.5,30,6,0.35,14,180,160,0.8888888888888888,True,1.0,3.3288703077956003,0.03772074099722992,0.20657894736842097,3.299927738813796,0.03991284013605442,0.8422731455627043,16.4450415321823,0.8636015325670497,0.7584069312067597,0,0,0,,34.09;11.681;9.352
2269,extended_audit,0.5,30,6,0.35,14,180,162,0.9,False,1.0,3.3009874846757197,0.03937948865268601,0.24327683615819207,3.2713274346716554,0.041471797052154195,0.8600416098709666,16.697030212674882,0.8409961685823754,0.7286402986378405,0,0,0,,33.804;11.974;10.435
2270,extended_audit,0.5,30,6,0.35,14,180,160,0.8888888888888888,True,1.0,3.3192792213536904,0.038033395176252316,0.21255411255411238,3.2933294122753916,0.039983701814058956,0.8451024206811416,16.599458043331246,0.7758620689655172,0.7514681255243666,0,0,0,,34.681;12.202;9.5061
2271,extended_audit,0.5,30,6,0.35,14,180,163,0.9055555555555556,False,0.9666666666666667,3.3198766378809363,0.0377057391466412,0.2021615472127416,3.293384681528915,0.039629393424036284,0.8526201843932149,16.40623653767129,0.9302134646962233,0.7369034894907962,0,0,0,,32.85;12.004;9.2619
2272,extended_audit,0.5,30,6,0.35,14,180,169,0.9388888888888889,False,1.0,3.337300723462958,0.03742784295979074,0.2009966777408636,3.3094203611943374,0.03962939342403628,0.831527459063962,16.184803495930215,0.8885057471264369,0.7750326153411965,0,0,0,,33.636;11.292;8.6084
2273,extended_audit,0.5,30,6,0.35,14,180,155,0.8611111111111112,True,1.0,3.2911788415399825,0.03972830962450338,0.24945533769063166,3.2707574504329657,0.04108205782312925,0.8166286529128665,16.20915209168337,0.8420634920634921,0.7978920730344915,0,0,0,,35.235;10.827;8.6753
2274,extended_audit,0.5,30,6,0.35,14,180,163,0.9055555555555556,False,1.0,3.3402851514923158,0.037344314170960284,0.19830148619957533,3.322365571199027,0.038761337868480725,0.8263447016983839,16.34456464819382,0.8659003831417625,0.7809185834833775,0,0,0,,35.06;11.439;8.8307
2275,extended_audit,0.5,30,6,0.35,14,180,162,0.9,False,1.0,3.3192589632254346,0.03836131402452048,0.22113289760348565,3.2964841466067702,0.039983701814058956,0.8101483919450381,15.997318938848391,0.821072796934866,0.8036957692499174,0,0,0,,34.608;10.823;7.9476
2276,extended_audit,0.5,30,6,0.35,14,180,167,0.9277777777777778,False,1.0,3.3291396517098617,0.037482802205791886,0.19342251950947587,3.3082658171911725,0.038903061224489804,0.8623226351012067,16.66979932316833,0.8659003831417625,0.7242737953584296,0,0,0,,33.426;11.968;10.416
2277,extended_audit,0.5,30,6,0.35,14,180,165,0.9166666666666666,False,1.0,3.3275406487965182,0.03754904595538834,0.1985792349726776,3.307133805574582,0.03899163832199546,0.8499800527232201,16.593962513783673,0.8183908045977012,0.7390594026070273,0,0,0,,34.17;12.193;9.6286
2278,extended_audit,0.5,30,6,0.35,14,180,167,0.9277777777777778,False,1.0,3.352609284162834,0.03646201873048907,0.17419354838709666,3.334398718516393,0.037804705215419496,0.8349230333546136,16.32774182114064,0.9333333333333332,0.775176701759753,0,0,0,,34.18;10.385;9.8938
2279,extended_audit,0.5,30,6,0.35,14,180,158,0.8777777777777778,True,1.0,3.3041056127924806,0.03891775316145476,0.2278327832783278,3.2819003938909908,0.040426587301587304,0.8149095470403581,16.0640649537261,0.8222222222222223,0.7956922551069842,0,0,0,,34.514;11.285;7.9026
2280,extended_audit,0.75,30,6,0.35,14,180,154,0.8555555555555555,True,0.9666666666666667,3.2671236263728867,0.040468173151040614,0.25541401273885334,3.253706306986368,0.04131235827664399,0.7807602421882108,15.824122795026838,0.8846469622331692,0.8408617835780058,0,0,0,,36.472;10.193;7.3435
2281,extended_audit,0.75,30,6,0.35,14,180,147,0.8166666666666667,True,1.0,3.271377647314062,0.04132696725372731,0.2805369127516777,3.2419807500059807,0.04324333900226757,0.7939437172969922,15.79008926564472,0.8206896551724139,0.8278860375965724,0,0,0,,34.979;9.9478;7.7132
2282,extended_audit,0.75,30,6,0.35,14,180,144,0.8,True,0.9666666666666667,3.2249987424738533,0.04243882517853004,0.2915836101882612,3.1959611042306864,0.04467828798185941,0.7810206963799557,15.722334436427827,0.8830049261083744,0.8456673172109483,0,0,0,,35.839;9.1946;7.8735
2283,extended_audit,0.75,30,6,0.35,14,180,153,0.85,True,1.0,3.293933205252567,0.039586626913813414,0.2454940282301845,3.2743174539632776,0.04083404195011337,0.7731884132916456,15.49891153631971,0.9555555555555556,0.8510917512925404,0,0,0,,35.276;9.5472;6.8896
2284,extended_audit,0.75,30,6,0.35,14,180,156,0.8666666666666667,True,1.0,3.268583527752451,0.0409659518933888,0.2685124864277957,3.2515806347704537,0.042056405895691616,0.7989017822577124,16.033912878609097,0.8190476190476191,0.8093816722478794,0,0,0,,35.884;11.583;7.2948
2285,extended_audit,0.75,30,6,0.35,14,180,145,0.8055555555555556,True,1.0,3.2251241102676556,0.04279318865603126,0.30064308681672025,3.2013990749981738,0.04455428004535148,0.7182209431849212,14.898919909933786,0.8385604816639299,0.903233091627485,0,0,0,,37.145;7.6737;6.0306
2286,extended_audit,0.75,30,6,0.35,14,180,148,0.8222222222222222,True,1.0,3.2593869020727437,0.041270463680031365,0.2746974697469746,3.2314275308832032,0.04319019274376418,0.774645080506207,15.567738202857157,0.8190476190476191,0.8544679522297737,0,0,0,,35.54;8.6607;7.8022
2287,extended_audit,0.75,30,6,0.35,14,180,153,0.85,True,1.0,3.257578361910814,0.04142185356248886,0.27001078748651564,3.2426558308739044,0.042251275510204085,0.7804128206571793,15.792884657044574,0.8185185185185185,0.8424334076875555,0,0,0,,36.319;9.9029;7.4728
2288,extended_audit,0.75,30,6,0.35,14,180,147,0.8166666666666667,True,0.9666666666666667,3.24750256997896,0.04175744371822803,0.285185185185185,3.229082699245399,0.042959892290249435,0.769515968284561,15.57774272040188,0.859514687100894,0.8519248783754794,0,0,0,,36.107;9.7733;6.8396
2289,extended_audit,0.75,30,6,0.35,14,180,152,0.8444444444444444,True,1.0,3.2470092655148344,0.0417939027462837,0.28433862433862434,3.2265933450278124,0.043331916099773236,0.7325734040054117,15.146148475277911,0.8862068965517241,0.8927354350342026,0,0,0,,37.181;7.9684;6.5654
2290,extended_audit,0.75,30,6,0.35,14,180,153,0.85,True,1.0,3.2757983080105686,0.04040425900277008,0.2605263157894735,3.2496040375857005,0.042162698412698416,0.7861602088662796,15.717079311984643,0.8206896551724139,0.8337128320878988,0,0,0,,35.298;10.034;7.3064
2291,extended_audit,0.75,30,6,0.35,14,180,148,0.8222222222222222,True,1.0,3.2768644180854523,0.04037777777777778,0.2586666666666666,3.24309630646301,0.0428358843537415,0.7926001861978372,15.73749697302333,0.8425287356321839,0.832050074411942,0,0,0,,34.811;9.3972;7.9916
2292,extended_audit,0.75,30,6,0.35,14,180,154,0.8555555555555555,True,1.0,3.266701303803261,0.04098726704353604,0.2705170517051705,3.2357027104631393,0.04327876984126984,0.7943992864179479,15.873685205007245,0.8393267651888342,0.827898278853043,0,0,0,,35.43;9.905;7.9744
2293,extended_audit,0.75,30,6,0.35,14,180,147,0.8166666666666667,True,1.0,3.241150300587588,0.04236656287004956,0.29403973509933756,3.2142599164899073,0.04425311791383219,0.7504777556046158,15.221352162138988,0.7961685823754788,0.8667422084763459,0,0,0,,35.89;9.5478;5.8938
2294,extended_audit,0.75,30,6,0.35,14,180,150,0.8333333333333334,True,1.0,3.2703492690331073,0.04054209738063069,0.25836030204962235,3.2496039177449827,0.04196782879818595,0.7654710305991115,15.481710616099175,0.8393541324575807,0.8624014975120279,0,0,0,,35.923;8.82;7.2604
2295,extended_audit,0.75,30,6,0.35,14,180,155,0.8611111111111112,True,1.0,3.282296634264438,0.04033142182492832,0.25909090909090904,3.2609844763667337,0.04170209750566894,0.7694187595341148,15.514455333286184,0.8175424192665574,0.8410046353675522,0,0,0,,35.743;10.452;6.2595
2296,extended_audit,0.75,30,6,0.35,14,180,153,0.85,True,1.0,3.269663204102856,0.040477883054462135,0.2580890336590662,3.249246382399993,0.04179067460317461,0.7930724441452893,15.895314186316444,0.8203065134099617,0.8257310750863999,0,0,0,,35.676;10.394;7.6289
2297,extended_audit,0.75,30,6,0.35,14,180,149,0.8277777777777777,True,0.9666666666666667,3.23910809849317,0.04187046492878259,0.2846994535519125,3.2132621570724864,0.043739370748299325,0.7582945574088226,15.385049625068298,0.9072249589490968,0.8711536855499836,0,0,0,,36.043;8.0535;7.5511
2298,extended_audit,0.75,30,6,0.35,14,180,157,0.8722222222222222,True,0.9666666666666667,3.2895705830538717,0.039314688838498375,0.23756613756613754,3.271992973458551,0.0405860260770975,0.7813551393726299,15.774125403445876,0.9080459770114943,0.8380401740517542,0,0,0,,36.11;10.074;7.3195
2299,extended_audit,0.75,30,6,0.35,14,180,151,0.8388888888888889,True,1.0,3.2684822134824416,0.04068982965086861,0.26363636363636345,3.251107457439074,0.041790674603174593,0.7792933952140261,15.702923207700035,0.9111111111111111,0.8465606636880617,0,0,0,,35.892;9.3068;7.6922
2300,extended_audit,0.75,30,6,0.35,14,180,151,0.8388888888888889,True,1.0,3.261518185838922,0.04126847621607095,0.27836065573770474,3.228981567098433,0.04381023242630386,0.7903480268821829,15.86587662587171,0.8199233716475095,0.8368242255658996,0,0,0,,35.788;9.16;8.5035
2301,extended_audit,0.75,30,6,0.35,14,180,144,0.8,True,0.9666666666666667,3.1977783155507176,0.04378900320458762,0.312121212121212,3.1788171211101934,0.045050311791383225,0.7465501344585275,15.382058958988333,0.7835097001763668,0.8800136028386532,0,0,0,,37.216;8.6339;6.8113
2302,extended_audit,0.75,30,6,0.35,14,180,153,0.85,True,1.0,3.2631632105921167,0.041369139195110836,0.27589576547231265,3.23891786737643,0.04310161564625851,0.7807254191241152,15.753319436806908,0.8380952380952381,0.847378862639368,0,0,0,,36.055;9.028;8.0953
2303,extended_audit,0.75,30,6,0.35,14,180,146,0.8111111111111111,True,1.0,3.2496323565825165,0.041778803024477756,0.2830065359477123,3.2262003755307527,0.043385062358276646,0.7646916153293977,15.502340562601976,0.8417624521072797,0.8624387085194627,0,0,0,,36.127;9.1056;7.0656
2304,extended_audit,0.75,30,6,0.35,14,180,155,0.8611111111111112,True,1.0,3.273915983551653,0.0405415442073656,0.26221498371335494,3.251971919144137,0.042003259637188206,0.7913883795755523,15.883941989405626,0.8172839506172839,0.81222395547886,0,0,0,,35.735;11.426;6.8889
2305,extended_audit,0.75,30,6,0.35,14,180,152,0.8444444444444444,True,1.0,3.257069947743357,0.04148347218489654,0.27748633879781415,3.2376919116533434,0.042623299319727886,0.8146780005770052,16.285582741159825,0.7237122179650916,0.7993265993265993,0,0,0,,35.869;11.167;8.5847
2306,extended_audit,0.75,30,6,0.35,14,180,159,0.8833333333333333,True,1.0,3.2710335416284573,0.04075248589088955,0.26743169398907085,3.2437739070125375,0.042729591836734686,0.7879246341949151,15.788330261692131,0.7720306513409962,0.8342104520416159,0,0,0,,35.549;10.042;7.5117
2307,extended_audit,0.75,30,6,0.35,14,180,152,0.8444444444444444,True,1.0,3.273419532759121,0.04082349873595664,0.2670033670033669,3.2453889420533817,0.042711876417233556,0.8179781964506868,16.132800919896408,0.8412698412698413,0.7963235803738282,0,0,0,,34.666;10.565;8.6983
2308,extended_audit,0.75,30,6,0.35,14,180,148,0.8222222222222222,True,1.0,3.2278321444736684,0.04318194033861864,0.3098360655737704,3.2054210989592575,0.04458971088435374,0.7359639712481884,15.09329727805688,0.8148604269293925,0.8806584283429242,0,0,0,,36.594;9.166;5.6478
2309,extended_audit,0.75,30,6,0.35,14,180,153,0.85,True,1.0,3.2629473115693504,0.041161703601108025,0.275657894736842,3.2424042227466843,0.042463860544217684,0.7807096694292698,15.67894306673146,0.8432098765432099,0.8455394286111596,0,0,0,,35.61;9.4096;7.577
2310,extended_audit,0.75,30,6,0.35,14,180,157,0.8722222222222222,True,0.9666666666666667,3.261340350126086,0.04065854830956578,0.26033755274261594,3.251848764906952,0.04124149659863945,0.8154717515527506,16.4441156155826,0.8102231952806666,0.8047281008597276,0,0,0,,36.788;10.321;9.8035
2311,extended_audit,0.75,30,6,0.35,14,180,148,0.8222222222222222,True,1.0,3.232290077512724,0.04309715120525931,0.3067567567567566,3.195148901417286,0.04575892857142857,0.7741061555011641,15.551009005914967,0.7945265462506841,0.8551297371874497,0,0,0,,35.493;8.2712;8.1123
2312,extended_audit,0.75,30,6,0.35,14,180,154,0.8555555555555555,True,1.0,3.272362153259422,0.040777777777777774,0.2699999999999998,3.2428275303945573,0.0428358843537415,0.8146147181829168,16.129630491564892,0.8206896551724139,0.8034539236493706,0,0,0,,34.977;10.397;8.7461
2313,extended_audit,0.75,30,6,0.35,14,180,150,0.8333333333333334,True,1.0,3.2489568933463207,0.042054700519556905,0.2922992299229923,3.2242264014090614,0.043739370748299325,0.7790769989342308,15.696409722350412,0.8420634920634922,0.8491135615057469,0,0,0,,35.875;9.0152;7.9189
2314,extended_audit,0.75,30,6,0.35,14,180,152,0.8444444444444444,True,1.0,3.2688096669651796,0.041009051400189525,0.2700770077007699,3.2480326963607746,0.04221584467120181,0.7674600120792068,15.431230134135488,0.8666666666666667,0.8536971017726961,0,0,0,,35.437;9.559;6.6219
2315,extended_audit,0.75,30,6,0.35,14,180,154,0.8555555555555555,True,1.0,3.2752087779831935,0.04054224995783437,0.262121212121212,3.256079824839583,0.04177295918367346,0.7902391186578446,15.86888647466643,0.8180076628352491,0.8358627818599675,0,0,0,,35.814;9.4513;8.2478
2316,extended_audit,0.75,30,6,0.35,14,180,147,0.8166666666666667,True,1.0,3.228054996416944,0.04320987654320988,0.3063180827886709,3.208742239776529,0.04432397959183673,0.7480005100122441,15.325562994467152,0.7720306513409962,0.87748881059937,0,0,0,,36.73;8.8174;6.5697
2317,extended_audit,0.75,30,6,0.35,14,180,155,0.8611111111111112,True,1.0,3.3003954776586193,0.039192949907235625,0.2352813852813851,3.2829085929658293,0.040338010204081634,0.8150701636588632,16.175740235866506,0.8428571428571429,0.8041949535873162,0,0,0,,35.212;10.191;9.07
2318,extended_audit,0.75,30,6,0.35,14,180,150,0.8333333333333334,True,1.0,3.2578353430510303,0.041555194947590024,0.27902869757174376,3.227703669605345,0.043650793650793655,0.7717420037235678,15.523737352132677,0.8420634920634922,0.8519236179493771,0,0,0,,35.563;9.3438;7.07
2319,extended_audit,0.75,30,6,0.35,14,180,148,0.8222222222222222,True,1.0,3.2355430548758233,0.04240799963965587,0.2948545861297538,3.2080687410908926,0.0442531179138322,0.7850188493089192,15.718775353176653,0.8126862494678587,0.8432583126439899,0,0,0,,35.432;8.8633;8.247
2320,extended_audit,0.9,30,6,0.35,14,180,146,0.8111111111111111,True,1.0,3.218381174477588,0.04381386781281523,0.3209713024282559,3.1812363508937547,0.04678642290249433,0.7494963445809005,15.31189738364232,0.7910509031198686,0.8746012293973832,0,0,0,,36.5;8.9272;6.4853
2321,extended_audit,0.9,30,6,0.35,14,180,136,0.7555555555555555,True,0.9666666666666667,3.149929516957037,0.04602856791311059,0.34147157190635435,3.120417259067858,0.0482390873015873,0.6873561777862213,14.340281160657339,0.8036270753512132,0.920188999522642,0,0,0,,37.048;7.305;4.8036
2322,extended_audit,0.9,30,6,0.35,14,180,148,0.8222222222222222,True,0.9666666666666667,3.218441821583654,0.04334747229916897,0.3129385964912279,3.17947134974267,0.04664469954648526,0.719148366801647,14.821995175705306,0.861247947454844,0.904709349595886,0,0,0,,36.543;6.839;6.6184
2323,extended_audit,0.9,30,6,0.35,14,180,142,0.7888888888888889,True,0.9666666666666667,3.2043824805986265,0.043888888888888894,0.3164444444444443,3.172993781191449,0.04611323696145124,0.7402654920643429,15.127704332419901,0.8101927872042815,0.8850633774769919,0,0,0,,36.292;8.1471;6.5181
2324,extended_audit,0.9,30,6,0.35,14,180,133,0.7388888888888889,True,0.9,3.120113985499937,0.04724444444444444,0.3622222222222222,3.1005212545146925,0.04857568027210883,0.7208853971145435,15.02789314334537,0.8223361823361824,0.9024682111218271,0,0,0,,37.65;7.5261;6.4705
2325,extended_audit,0.9,30,6,0.35,14,180,146,0.8111111111111111,True,1.0,3.217247279911599,0.043309393852341276,0.30519774011299416,3.187121083851907,0.04538690476190477,0.7750876883406309,15.561339027351158,0.7872346895335401,0.854045571345222,0,0,0,,35.46;8.6084;7.8423
2326,extended_audit,0.9,30,6,0.35,14,180,143,0.7944444444444444,True,1.0,3.2211713412637017,0.04303083858122392,0.3004459308807135,3.1932159111829153,0.04489087301587302,0.7070724588038891,14.498883174986986,0.7910509031198686,0.9115906032873043,0,0,0,,35.845;6.9292;5.666
2327,extended_audit,0.9,30,6,0.35,14,180,138,0.7666666666666667,True,1.0,3.185978768599004,0.044752359108094796,0.3278317152103558,3.158601966932818,0.04691043083900227,0.72575777634271,15.11756836716783,0.7898589065255731,0.8955047936564097,0,0,0,,37.742;8.326;6.1021
2328,extended_audit,0.9,30,6,0.35,14,180,141,0.7833333333333333,True,0.9666666666666667,3.2084440679811332,0.04341177825954902,0.3077669902912621,3.1824491626865417,0.0454577664399093,0.722955032410287,14.979414253653674,0.7857142857142857,0.897747714788386,0,0,0,,37.174;8.1192;5.929
2329,extended_audit,0.9,30,6,0.35,14,180,141,0.7833333333333333,True,1.0,3.202610085291808,0.04376704262114187,0.3060803474484255,3.1798289237402804,0.04533375850340136,0.7134350162450778,14.811787796125067,0.8132567049808429,0.9081932857349876,0,0,0,,37.083;7.2042;6.1599
2330,extended_audit,0.9,30,6,0.35,14,180,142,0.7888888888888889,True,1.0,3.2119700937939113,0.04381008601787823,0.3170995670995671,3.188512402957328,0.04544005102040816,0.7391566567364491,15.259199427064754,0.8136288998357964,0.885171215856949,0,0,0,,37.229;8.69;6.362
2331,extended_audit,0.9,30,6,0.35,14,180,133,0.7388888888888889,True,0.9,3.1232048078813093,0.04676292285621731,0.3521541950113378,3.0937574377253996,0.04900085034013605,0.7283450654482455,14.999538520997493,0.8474643874643876,0.8961102725739906,0,0,0,,36.711;7.7295;6.3704
2332,extended_audit,0.9,30,6,0.35,14,180,136,0.7555555555555555,True,0.9666666666666667,3.1499418007855735,0.046009349030470915,0.3359649122807016,3.135469973727338,0.04680413832199546,0.7141136743302009,14.912637455839835,0.7598978288633461,0.9062996861540477,0,0,0,,37.655;7.5601;6.0798
2333,extended_audit,0.9,30,6,0.35,14,180,142,0.7888888888888889,True,0.9666666666666667,3.206560179891742,0.04348911835582914,0.30518256772673724,3.1705171976755517,0.04586522108843537,0.8041122937499431,15.804068123600477,0.7889983579638752,0.8173588280473855,0,0,0,,34.111;9.4023;8.4271
2334,extended_audit,0.9,30,6,0.35,14,180,135,0.75,True,1.0,3.1521085494136325,0.04634300488365413,0.3479096045197738,3.1188548446403392,0.04873511904761905,0.7347961310577608,15.102650699672648,0.7610205886067956,0.8920513192887647,0,0,0,,36.672;7.5019;6.9182
2335,extended_audit,0.9,30,6,0.35,14,180,137,0.7611111111111111,True,0.9,3.169833270384366,0.044530976455983626,0.31824104234527684,3.1525418626297355,0.04570578231292517,0.7177648434581426,14.936167121546678,0.8755935422602089,0.9037817049275957,0,0,0,,37.412;7.5367;6.211
2336,extended_audit,0.9,30,6,0.35,14,180,139,0.7722222222222223,True,0.9666666666666667,3.173518491390123,0.04513195218595821,0.3250276854928016,3.151879065217277,0.04643211451247166,0.7142618313047789,14.793149274902738,0.7877668308702791,0.9032484012591379,0,0,0,,36.933;7.8112;5.6514
2337,extended_audit,0.9,30,6,0.35,14,180,134,0.7444444444444445,True,0.9,3.133021307448818,0.04632833525567089,0.34052287581699336,3.1186410614193876,0.047282454648526075,0.712783595268225,14.943984886410579,0.8205128205128206,0.9015822140534816,0,0,0,,38.061;8.2442;5.603
2338,extended_audit,0.9,30,6,0.35,14,180,139,0.7722222222222223,True,1.0,3.1738711352123428,0.04585699871895158,0.3424242424242423,3.1472068524942878,0.04751275510204081,0.7098977503335407,14.658250821825774,0.7707170224411604,0.8919232829018368,0,0,0,,36.769;8.9096;4.6522
2339,extended_audit,0.9,30,6,0.35,14,180,136,0.7555555555555555,True,0.9333333333333333,3.159135830276117,0.045644290774160906,0.337012987012987,3.137542053700143,0.04722930839002267,0.723793511621162,15.130207986565827,0.8067765567765567,0.8987039355808365,0,0,0,,38.001;7.9319;6.4019
2340,extended_audit,0.9,30,6,0.35,14,180,139,0.7722222222222223,True,1.0,3.1909729052029365,0.044407894736842105,0.3107456140350877,3.1682006904452407,0.045882936507936505,0.7076120414205985,14.698084046162087,0.765006385696041,0.9116544457327752,0,0,0,,36.994;7.1017;5.9177
2341,extended_audit,0.9,30,6,0.35,14,180,136,0.7555555555555555,True,0.9666666666666667,3.152043517794276,0.045787465462041155,0.33554083885209707,3.129299445623465,0.04735331632653061,0.6859731588647286,14.381925522424101,0.8051146384479718,0.9265562812345651,0,0,0,,37.315;6.3081;5.6391
2342,extended_audit,0.9,30,6,0.35,14,180,148,0.8222222222222222,True,1.0,3.238126050719437,0.042493033510600284,0.2946751863684769,3.2160954725098563,0.04405824829931973,0.7277053643353016,15.063590623443837,0.7719211822660098,0.8887444466580788,0,0,0,,37.258;8.8953;5.6317
2343,extended_audit,0.9,30,6,0.35,14,180,140,0.7777777777777778,True,1.0,3.1966017465447574,0.04406424879319919,0.3104575163398693,3.177946248588069,0.04524518140589569,0.7573317176146608,15.535600396811201,0.7433862433862434,0.8626844691666903,0,0,0,,37.089;9.8055;6.4982
2344,extended_audit,0.9,30,6,0.35,14,180,145,0.8055555555555556,True,0.9666666666666667,3.2200676957103656,0.042924471032328576,0.30110741971207067,3.1877162615038395,0.04538690476190476,0.757631788607457,15.37881304334448,0.8842364532019703,0.8697313473218488,0,0,0,,36.072;8.1936;7.3929
2345,extended_audit,0.9,30,6,0.35,14,180,140,0.7777777777777778,True,0.9666666666666667,3.1837393558189926,0.04471253076676859,0.32834994462901435,3.158799797670044,0.046432114512471645,0.7478954794212482,15.329462191450226,0.8327707839202091,0.8769377544859288,0,0,0,,36.758;8.6581;6.6985
2346,extended_audit,0.9,30,6,0.35,14,180,134,0.7444444444444445,True,1.0,3.159884237064559,0.04588908105125784,0.3377850162866449,3.1375475450640438,0.04745960884353742,0.652249404009185,13.892439265276744,0.8333333333333334,0.94459548640173,0,0,0,,38.001;5.464;5.0049
2347,extended_audit,0.9,30,6,0.35,14,180,134,0.7444444444444445,True,0.9333333333333333,3.1327488345841603,0.04676393565282454,0.35319865319865307,3.110240162432252,0.04829223356009069,0.7203110242640064,14.912152955130844,0.8241975308641974,0.8970782926228887,0,0,0,,37.081;8.457;5.5177
2348,extended_audit,0.9,30,6,0.35,14,180,139,0.7722222222222223,True,0.9666666666666667,3.1981650771474177,0.04408847169789931,0.31840628507295166,3.1681355420014596,0.04620181405895691,0.7267291523616369,14.851118483044102,0.8591954022988505,0.8938005365883895,0,0,0,,36.01;8.0435;5.7944
2349,extended_audit,0.9,30,6,0.35,14,180,136,0.7555555555555555,True,0.8666666666666667,3.133630872949891,0.04617573302469136,0.3458333333333332,3.0900620628451447,0.04995748299319728,0.7412783433893533,15.054178120945293,0.8441025641025641,0.8783806329725955,0,0,0,,35.776;8.5645;6.063
2350,extended_audit,0.9,30,6,0.35,14,180,141,0.7833333333333333,True,0.9666666666666667,3.1895184512218813,0.04468923130193905,0.3309210526315789,3.1580458415190367,0.047123015873015865,0.7105793838831472,14.769453127495279,0.8370279146141216,0.9107849044563027,0,0,0,,37.107;6.8506;6.3382
2351,extended_audit,0.9,30,6,0.35,14,180,142,0.7888888888888889,True,0.9666666666666667,3.1997095603172765,0.044288888888888885,0.3271111111111109,3.167047009926202,0.04662698412698413,0.724531771612496,14.895994900457659,0.859514687100894,0.8981004848883849,0,0,0,,36.469;7.5867;6.2037
2352,extended_audit,0.9,30,6,0.35,14,180,141,0.7833333333333333,True,0.9666666666666667,3.2091782568977494,0.04328888888888889,0.3031111111111111,3.1795611101761394,0.045422335600907034,0.7503913312434741,15.252254695217403,0.8357963875205255,0.8742452661298029,0,0,0,,36.045;8.7345;6.5148
2353,extended_audit,0.9,30,6,0.35,14,180,147,0.8166666666666667,True,1.0,3.23788891946416,0.042303583168967776,0.2878205128205127,3.2194364523249863,0.04354450113378684,0.7278851245730205,15.048794505119412,0.7961685823754788,0.8969154293499999,0,0,0,,37.053;7.6143;6.5668
