seed,condition,dependency,n_strata,items_per_stratum,hard_fraction,stopped_round,no_new_rounds,recall,false_completion,exposure_gini,exposure_entropy,exposure_hhi,exposure_max_mass,discovery_gini,discovery_entropy,discovery_hhi,discovery_max_mass,exposure_coverage_ratio,discovery_coverage_ratio,discovery_per_exposure,effective_rank_exposure,effective_rank_discovery,scout_strategy,scout_new_items,scout_cost,scout_novelty_per_cost
31347,route_partitioned,0.5,30,6,0.35,14,0,0.9277777777777778,False,0.25376984126984126,3.2876362137703485,0.040072278911564625,0.06845238095238096,0.21432009626955462,3.3171866091016664,0.03817331126431988,0.05776173285198556,1.0,1.0,0.8244047619047619,0.9478341404490706,0.9118949290701073,none,0,0,
31348,route_partitioned,0.5,30,6,0.35,14,0,0.8944444444444445,True,0.3003968253968252,3.2504046649463567,0.04297760770975056,0.08035714285714286,0.26078431372549016,3.2886311788759155,0.04044117647058823,0.0661764705882353,1.0,1.0,0.8095238095238095,0.9337418595244963,0.8799716582211631,none,0,0,
31349,route_partitioned,0.5,30,6,0.35,14,0,0.8944444444444445,True,0.2591269841269841,3.2843481900605895,0.040284863945578224,0.05357142857142857,0.23166666666666647,3.311511436749072,0.03885204081632653,0.05714285714285714,1.0,1.0,0.8333333333333334,0.938027654087894,0.8931402493914864,none,0,0,
31350,route_partitioned,0.75,30,6,0.35,14,0,0.8277777777777777,True,0.321031746031746,3.2097965032893323,0.044022817460317464,0.06845238095238096,0.2918918918918918,3.2374395234278763,0.04225255661066471,0.057432432432432436,1.0,1.0,0.8809523809523809,0.8435160122866455,0.7804429065197617,none,0,0,
31351,route_partitioned,0.75,30,6,0.35,14,0,0.8222222222222222,True,0.3125,3.215788281187403,0.04338506235827664,0.05952380952380952,0.28734463276836153,3.2389368159321625,0.04197644355070382,0.061016949152542375,0.9666666666666667,0.9666666666666667,0.8779761904761905,0.8634735877586258,0.8164042670348626,none,0,0,
31352,route_partitioned,0.75,30,6,0.35,14,0,0.8166666666666667,True,0.32738095238095233,3.1972630316648853,0.04434169501133787,0.06845238095238096,0.30469798657718106,3.218757346824271,0.04297103734066033,0.06040268456375839,0.9666666666666667,0.9666666666666667,0.8869047619047619,0.8362677145017301,0.77817800756748,none,0,0,
31353,route_partitioned,0.75,30,6,0.35,14,0,0.8222222222222222,True,0.32638888888888884,3.2026103312656993,0.04441255668934241,0.0625,0.29319727891156444,3.231278061689392,0.04264426859179044,0.061224489795918366,1.0,1.0,0.875,0.8535123191679787,0.7795670559390492,none,0,0,
31354,route_partitioned,0.75,30,6,0.35,14,0,0.7944444444444444,True,0.3555555555555554,3.1654800254034137,0.04620181405895691,0.06845238095238096,0.3272930648769574,3.1922595515297747,0.044412413855231744,0.06040268456375839,0.9666666666666667,0.9666666666666667,0.8869047619047619,0.8300937221331406,0.77242466398421,none,0,0,
31355,route_partitioned,0.75,30,6,0.35,14,0,0.8222222222222222,True,0.32440476190476186,3.205506101981251,0.044270833333333336,0.07142857142857142,0.290033222591362,3.2328234091665724,0.04237260074392115,0.05647840531561462,1.0,1.0,0.8958333333333334,0.8227560097646127,0.7550130818650332,none,0,0,
31356,route_partitioned,0.75,30,6,0.35,14,0,0.8333333333333334,True,0.31726190476190474,3.2201931083385014,0.043509070294784576,0.0625,0.2850877192982455,3.245486171886575,0.04176765927977839,0.05592105263157895,0.9666666666666667,0.9666666666666667,0.9047619047619048,0.832592011276119,0.7750632906463147,none,0,0,
31357,route_partitioned,0.75,30,6,0.35,14,0,0.8222222222222222,True,0.3392857142857142,3.2017096084884518,0.04506802721088435,0.06547619047619048,0.3131578947368421,3.2261439310262836,0.04339075484764542,0.05921052631578947,1.0,1.0,0.9047619047619048,0.8247940276065845,0.7848492332866726,none,0,0,
31358,route_partitioned,0.75,30,6,0.35,14,0,0.8333333333333334,True,0.33412698412698405,3.2010431119527873,0.04485544217687074,0.07738095238095238,0.29682539682539666,3.235343701161909,0.042412883520755236,0.061224489795918366,0.9666666666666667,0.9666666666666667,0.875,0.8467421959198448,0.7957358779012517,none,0,0,
31359,route_partitioned,0.75,30,6,0.35,14,0,0.8055555555555556,True,0.33253968253968247,3.196696296200791,0.044766865079365066,0.05952380952380952,0.30469798657718106,3.2245546246754784,0.04303860186478086,0.05704697986577181,1.0,1.0,0.8869047619047619,0.8413418486321497,0.8009360048106933,none,0,0,
31360,route_partitioned,0.75,30,6,0.35,14,0,0.8277777777777777,True,0.3279761904761904,3.221412486869319,0.0443062641723356,0.06547619047619048,0.2884057971014491,3.25461158044307,0.04206888066129015,0.056856187290969896,1.0,1.0,0.8898809523809523,0.851850069945956,0.8041390452581226,none,0,0,
31361,route_partitioned,0.75,30,6,0.35,14,0,0.8055555555555556,True,0.32380952380952377,3.190436580650771,0.04462514172335601,0.06845238095238096,0.29528619528619515,3.2142300019747254,0.04311351449398587,0.06060606060606061,0.9666666666666667,0.9666666666666667,0.8839285714285714,0.8465125541314359,0.7778631995179722,none,0,0,
31362,route_partitioned,0.75,30,6,0.35,14,0,0.7888888888888889,True,0.3626984126984125,3.162451416907793,0.04685728458049887,0.07738095238095238,0.32579234972677584,3.1926974749666743,0.04455791453910239,0.05901639344262295,1.0,1.0,0.9077380952380952,0.7652129784623846,0.7237094026395462,none,0,0,
31363,route_partitioned,0.75,30,6,0.35,14,0,0.7833333333333333,True,0.35873015873015857,3.1774561824473215,0.04644982993197279,0.06845238095238096,0.31845444059976913,3.2175654133268186,0.04380934136324995,0.058823529411764705,1.0,1.0,0.8601190476190477,0.8583157358674578,0.768387994140708,none,0,0,
31364,route_partitioned,0.75,30,6,0.35,14,0,0.8111111111111111,True,0.31646825396825395,3.2050609882700116,0.044111394557823126,0.0625,0.3011223344556677,3.2259801041557594,0.04302282080059858,0.06060606060606061,1.0,1.0,0.8839285714285714,0.8487889083707268,0.7742909647015909,none,0,0,
31365,route_partitioned,0.75,30,6,0.35,14,0,0.7722222222222223,True,0.3724206349206347,3.1373597420673605,0.0478139172335601,0.0744047619047619,0.32662116040955613,3.1751589890229512,0.0448345350557374,0.06143344709897611,0.9666666666666667,0.9666666666666667,0.8720238095238095,0.8149707147586477,0.7548184985980352,none,0,0,
31366,route_partitioned,0.75,30,6,0.35,14,0,0.8111111111111111,True,0.3220238095238095,3.203858165603917,0.04416454081632653,0.07142857142857142,0.2867549668874172,3.2301436426164036,0.042256918556203685,0.052980132450331126,0.9666666666666667,0.9666666666666667,0.8988095238095238,0.8456161926734754,0.7828211248277683,none,0,0,
31367,route_partitioned,0.75,30,6,0.35,14,0,0.7944444444444444,True,0.34980158730158717,3.1748128950690937,0.04621952947845805,0.06845238095238096,0.3105145413870245,3.2072950024749587,0.04389441917030764,0.06040268456375839,1.0,1.0,0.8869047619047619,0.8322356829576351,0.7694060197874945,none,0,0,
31368,route_partitioned,0.75,30,6,0.35,14,1,0.8111111111111111,True,0.3220238095238095,3.2021332256885984,0.04418225623582766,0.06845238095238096,0.2934426229508196,3.2249556399050947,0.04262295081967214,0.05573770491803279,1.0,1.0,0.9077380952380952,0.8167729471776878,0.7608369376057463,none,0,0,
31369,route_partitioned,0.75,30,6,0.35,14,0,0.7888888888888889,True,0.3367063492063491,3.197418109916567,0.045138888888888895,0.06845238095238096,0.31270903010033435,3.223432221314876,0.04356774532723347,0.06020066889632107,1.0,1.0,0.8898809523809523,0.8219847674228148,0.7616433387646714,none,0,0,
31370,route_partitioned,0.75,30,6,0.35,14,0,0.7833333333333333,True,0.33273809523809517,3.186837871048675,0.044766865079365094,0.06547619047619048,0.30272108843537415,3.213189605352054,0.04308390022675736,0.05782312925170068,0.9666666666666667,0.9666666666666667,0.875,0.8556033545798587,0.7916400311612973,none,0,0,
31371,route_partitioned,0.75,30,6,0.35,14,0,0.8444444444444444,True,0.29265873015873,3.2336579171139395,0.04239299886621315,0.0625,0.269363538295577,3.2492546478767337,0.04137996041097181,0.05501618122977346,0.9666666666666667,0.9666666666666667,0.9196428571428571,0.8152863209865315,0.7687623322367371,none,0,0,
31372,route_partitioned,0.75,30,6,0.35,14,0,0.8,True,0.34146825396825387,3.1827484070113,0.045688066893424036,0.06547619047619048,0.31845444059976913,3.2106857255654115,0.044072748171118635,0.06228373702422145,1.0,1.0,0.8601190476190477,0.8646175311446354,0.7822075334574762,none,0,0,
31373,route_partitioned,0.75,30,6,0.35,14,1,0.8,True,0.35297619047619033,3.1809610194293185,0.046042375283446714,0.06845238095238096,0.31954022988505737,3.214690543550185,0.043900118906064205,0.05862068965517241,1.0,1.0,0.8630952380952381,0.8703975990946424,0.7754162160566596,none,0,0,
31374,route_partitioned,0.75,30,6,0.35,14,1,0.7777777777777778,True,0.37023809523809503,3.1491144177036245,0.047211592970521535,0.06845238095238096,0.33411896745230063,3.1815884863071084,0.04490471493838497,0.06060606060606061,0.9666666666666667,0.9666666666666667,0.8839285714285714,0.823170472377721,0.7786077205876961,none,0,0,
31375,route_partitioned,0.75,30,6,0.35,14,0,0.8055555555555556,True,0.3192460317460317,3.2167480586921244,0.04382794784580499,0.06547619047619048,0.2876543209876543,3.2438236183279647,0.04207053702003197,0.05723905723905724,1.0,1.0,0.8839285714285714,0.8458930176053605,0.8069351846219638,none,0,0,
31376,route_partitioned,0.75,30,6,0.35,14,0,0.8277777777777777,True,0.33472222222222214,3.208859483260953,0.04494401927437641,0.0744047619047619,0.29768518518518516,3.2459511049605254,0.04239004629629631,0.0625,1.0,1.0,0.8571428571428571,0.8686624548390597,0.8196325427985655,none,0,0,
31377,route_partitioned,0.75,30,6,0.35,14,1,0.8,True,0.34246031746031735,3.16957023995891,0.04554634353741497,0.06547619047619048,0.3257270693512304,3.187473779708073,0.0444574568713121,0.06040268456375839,0.9333333333333333,0.9333333333333333,0.8869047619047619,0.8546233109813705,0.7751172533857561,none,0,0,
31378,route_partitioned,0.75,30,6,0.35,14,0,0.7722222222222223,True,0.3746031746031746,3.1381541581913153,0.047813917233560085,0.0744047619047619,0.3440677966101693,3.1671105020428274,0.04576845733984488,0.061016949152542375,0.9666666666666667,0.9666666666666667,0.8779761904761905,0.7970370008965016,0.7289283727188621,none,0,0,
31379,route_partitioned,0.75,30,6,0.35,14,0,0.7611111111111111,True,0.35952380952380936,3.114109639786207,0.04753047052154195,0.07142857142857142,0.33879598662207355,3.13166608678775,0.04618516571403003,0.06020066889632107,0.9,0.9,0.8898809523809523,0.8243510881626787,0.7410349014906122,none,0,0,
31380,route_partitioned,0.9,30,6,0.35,14,0,0.7888888888888889,True,0.33591269841269833,3.1721119051046514,0.04522746598639456,0.06547619047619048,0.31694169416941675,3.1901801453741796,0.04412421440163818,0.0594059405940594,0.9333333333333333,0.9333333333333333,0.9017857142857143,0.8105353111592802,0.7378441554524598,none,0,0,
31381,route_partitioned,0.9,30,6,0.35,14,0,0.8111111111111111,True,0.34166666666666656,3.1940501596120128,0.04536918934240364,0.06845238095238096,0.31346801346801345,3.2220172469147013,0.04358965638426917,0.06060606060606061,1.0,1.0,0.8839285714285714,0.8212685361590056,0.7659954138631103,none,0,0,
31382,route_partitioned,0.9,30,6,0.35,14,0,0.7722222222222223,True,0.3666666666666665,3.150294946058104,0.04731788548752835,0.07738095238095238,0.3195676905574516,3.1881520287006495,0.04450838099453692,0.06143344709897611,0.9666666666666667,0.9666666666666667,0.8720238095238095,0.8051184472182222,0.7296843249968177,none,0,0,
31383,route_partitioned,0.9,30,6,0.35,14,0,0.7666666666666667,True,0.3458333333333332,3.164631425712087,0.04593608276643991,0.06845238095238096,0.31790722761596535,3.1861224398334977,0.044354374168682764,0.05825242718446602,0.9666666666666667,0.9666666666666667,0.9196428571428571,0.7539841291447641,0.6823465075549806,none,0,0,
31384,route_partitioned,0.9,30,6,0.35,14,0,0.7666666666666667,True,0.37043650793650773,3.1447961635721575,0.04767219387755102,0.07142857142857142,0.3389639639639639,3.1749550602613907,0.04569941563184807,0.060810810810810814,1.0,1.0,0.8809523809523809,0.8077435396120017,0.7293624614389302,none,0,0,
31385,route_partitioned,0.9,30,6,0.35,14,0,0.7611111111111111,True,0.3763888888888889,3.1399330318347127,0.04800878684807257,0.08333333333333333,0.33871706758304687,3.1764244248428013,0.0452876087906378,0.061855670103092786,0.9666666666666667,0.9666666666666667,0.8660714285714286,0.8177105069326934,0.7513509602363357,none,0,0,
31386,route_partitioned,0.9,30,6,0.35,14,1,0.7722222222222223,True,0.3218253968253968,3.1786657605307442,0.044554280045351474,0.05654761904761905,0.29649122807017525,3.1968472318392793,0.043412396121883655,0.05592105263157895,0.9333333333333333,0.9333333333333333,0.9047619047619048,0.8030351163056282,0.7393517346265903,none,0,0,
31387,route_partitioned,0.9,30,6,0.35,14,0,0.7277777777777777,True,0.4023809523809523,3.0818494564610956,0.050205498866213144,0.0744047619047619,0.36922183507549344,3.1149373443454436,0.047821389114836896,0.0627177700348432,0.9333333333333333,0.9333333333333333,0.8541666666666666,0.8077106652671769,0.7260255748511577,none,0,0,
31388,route_partitioned,0.9,30,6,0.35,14,1,0.7444444444444445,True,0.36726190476190457,3.118197767254196,0.047743055555555546,0.0625,0.3519251925192519,3.1357032900864197,0.04669476848674966,0.0594059405940594,0.9333333333333333,0.9333333333333333,0.9017857142857143,0.7882867017046836,0.741883814654077,none,0,0,
31389,route_partitioned,0.9,30,6,0.35,14,0,0.7388888888888889,True,0.3664682539682538,3.143117688475707,0.047353316326530615,0.06845238095238096,0.340173724212812,3.1648060508305718,0.04586786066695669,0.05863192182410423,1.0,1.0,0.9136904761904762,0.7373614343501035,0.698532941377643,none,0,0,
31390,route_partitioned,0.9,30,6,0.35,14,0,0.75,True,0.38690476190476186,3.1093419260150177,0.04884141156462585,0.07142857142857142,0.3559726962457337,3.137471669249634,0.04688464629756899,0.06143344709897611,0.9666666666666667,0.9666666666666667,0.8720238095238095,0.8072245969521389,0.713112626961428,none,0,0,
31391,route_partitioned,0.9,30,6,0.35,14,0,0.7666666666666667,True,0.3579365079365078,3.146528550622388,0.046857284580498856,0.0625,0.3252796420581654,3.1728313555225136,0.04508805909643709,0.06040268456375839,0.9666666666666667,0.9666666666666667,0.8869047619047619,0.8044774891619784,0.7378846216672782,none,0,0,
31392,route_partitioned,0.9,30,6,0.35,14,0,0.8055555555555556,True,0.34305555555555545,3.185803969976473,0.04538690476190477,0.06845238095238096,0.3192090395480225,3.211521594833385,0.04381499569089343,0.061016949152542375,1.0,1.0,0.8779761904761905,0.8297084490228158,0.7538441861547015,none,0,0,
31393,route_partitioned,0.9,30,6,0.35,14,0,0.7555555555555555,True,0.3662698412698411,3.139820940311968,0.0470344387755102,0.0625,0.330960451977401,3.1698765258894497,0.044941108876759554,0.0576271186440678,0.9333333333333333,0.9333333333333333,0.8779761904761905,0.8138581962910955,0.7299192415528158,none,0,0,
31394,route_partitioned,0.9,30,6,0.35,14,1,0.7777777777777778,True,0.35972222222222205,3.1484743209628374,0.046875,0.06845238095238096,0.3335526315789472,3.1703988198150146,0.04533846952908588,0.05921052631578947,0.9333333333333333,0.9333333333333333,0.9047619047619048,0.777638945015081,0.7233613938490273,none,0,0,
31395,route_partitioned,0.9,30,6,0.35,14,0,0.7666666666666667,True,0.3624999999999998,3.143693174606821,0.04705215419501134,0.06845238095238096,0.3374727668845314,3.1650366754245445,0.04560211884317997,0.058823529411764705,0.9666666666666667,0.9666666666666667,0.9107142857142857,0.7716260896032551,0.738426767718754,none,0,0,
31396,route_partitioned,0.9,30,6,0.35,14,0,0.7777777777777778,True,0.3226190476190476,3.185203976466775,0.04443027210884354,0.05952380952380952,0.3017372421281215,3.2026109378774335,0.04332141455081751,0.05537459283387622,0.9333333333333333,0.9333333333333333,0.9136904761904762,0.7795110334945244,0.7240535478237139,none,0,0,
31397,route_partitioned,0.9,30,6,0.35,14,0,0.7111111111111111,True,0.36706349206349187,3.0985120226218807,0.048256802721088426,0.06845238095238096,0.34399551066217726,3.1172895675070063,0.04705869015633325,0.06060606060606061,0.9333333333333333,0.9333333333333333,0.8839285714285714,0.7982690656455581,0.7168538998522219,none,0,0,
31398,route_partitioned,0.9,30,6,0.35,14,0,0.8,True,0.346626984126984,3.1774816105602532,0.04597151360544218,0.06845238095238096,0.31767337807606255,3.2048712348055006,0.04425476329895049,0.05704697986577181,1.0,1.0,0.8869047619047619,0.825817952479968,0.7650782597360228,none,0,0,
31399,route_partitioned,0.9,30,6,0.35,14,0,0.7833333333333333,True,0.3581349206349205,3.1713640631444,0.046538407029478465,0.0744047619047619,0.3119369369369369,3.2091964012520013,0.043781957633308985,0.060810810810810814,1.0,1.0,0.8809523809523809,0.8181794930889885,0.7538149577290595,none,0,0,
31400,route_partitioned,0.9,30,6,0.35,14,0,0.7388888888888889,True,0.3759920634920635,3.107404647743572,0.048770549886621314,0.08333333333333333,0.3353467561521253,3.1378327774355887,0.046281699022566555,0.06040268456375839,0.9333333333333333,0.9333333333333333,0.8869047619047619,0.7745392128007508,0.6978722168082124,none,0,0,
31401,route_partitioned,0.9,30,6,0.35,14,0,0.7722222222222223,True,0.375,3.14535888160919,0.04784934807256235,0.07142857142857142,0.3421404682274247,3.1764103034642943,0.045625887853603414,0.06020066889632107,1.0,1.0,0.8898809523809523,0.7926071592183522,0.7482765832394067,none,0,0,
31402,route_partitioned,0.9,30,6,0.35,14,0,0.7888888888888889,True,0.3630952380952379,3.1713062486210615,0.04680413832199547,0.0744047619047619,0.32252252252252234,3.2092309594659523,0.044101533966398834,0.060810810810810814,1.0,1.0,0.8809523809523809,0.8050841370208525,0.7398749128986156,none,0,0,
31403,route_partitioned,0.9,30,6,0.35,14,0,0.7777777777777778,True,0.3394841269841269,3.1643158465837806,0.04598922902494331,0.06547619047619048,0.31942604856512125,3.1843065988356085,0.04475680891188983,0.059602649006622516,1.0,1.0,0.8988095238095238,0.820009273616214,0.7585152635591746,none,0,0,
31404,route_partitioned,0.9,30,6,0.35,14,0,0.7555555555555555,True,0.35992063492063475,3.134285262303977,0.047087585034013606,0.06547619047619048,0.3429824561403507,3.15104960992604,0.0460742728531856,0.05921052631578947,0.9666666666666667,0.9666666666666667,0.9047619047619048,0.7841778011424277,0.7151813236124117,none,0,0,
31405,route_partitioned,0.9,30,6,0.35,14,0,0.7444444444444445,True,0.37777777777777777,3.1202033691893245,0.0485579648526077,0.07738095238095238,0.34956140350877174,3.1449484102609304,0.046701869806094184,0.05921052631578947,1.0,1.0,0.9047619047619048,0.7471078534978174,0.6907270936437326,none,0,0,
31406,route_partitioned,0.9,30,6,0.35,14,0,0.7444444444444445,True,0.39722222222222214,3.097024321540484,0.049585459183673464,0.07738095238095238,0.3514220705346984,3.134703957493704,0.04651189879905416,0.06143344709897611,0.9,0.9,0.8720238095238095,0.7781230533969307,0.6941577340064824,none,0,0,
31407,route_partitioned,0.9,30,6,0.35,14,1,0.7833333333333333,True,0.3718253968253966,3.1418268582944586,0.04758361678004535,0.07142857142857142,0.34296788482834994,3.1687871226815014,0.04572797209743822,0.059800664451827246,0.9666666666666667,0.9666666666666667,0.8958333333333334,0.7935919134492896,0.7494459851192512,none,0,0,
31408,route_partitioned,0.9,30,6,0.35,14,0,0.7777777777777778,True,0.3480158730158729,3.1672871168417984,0.046060090702947844,0.06845238095238096,0.327615965480043,3.1851890082574528,0.04487803856264597,0.05825242718446602,1.0,1.0,0.9196428571428571,0.7504076962319703,0.7022503436621554,none,0,0,
31409,route_partitioned,0.9,30,6,0.35,14,0,0.7333333333333333,True,0.3660714285714284,3.1178771438975006,0.04790249433106576,0.06845238095238096,0.341780821917808,3.1413973953300816,0.04644398573841245,0.06164383561643835,0.9666666666666667,0.9666666666666667,0.8690476190476191,0.8113479192063994,0.7436323974104599,none,0,0,
31410,route_partitioned,0.98,30,6,0.35,14,0,0.7388888888888889,True,0.3859126984126984,3.1009099359445456,0.04892998866213152,0.06547619047619048,0.35151515151515134,3.1324732738728187,0.046774903418260065,0.06293706293706294,0.9333333333333333,0.9333333333333333,0.8511904761904762,0.8389015595092914,0.7473086620283759,none,0,0,
31411,route_partitioned,0.98,30,6,0.35,14,0,0.75,True,0.3720238095238093,3.120351415736103,0.04802650226757369,0.0625,0.3472316384180789,3.1440876040979173,0.04652686009767308,0.061016949152542375,0.9666666666666667,0.9666666666666667,0.8779761904761905,0.7995618348263495,0.7289808247887044,none,0,0,
31412,route_partitioned,0.98,30,6,0.35,14,0,0.7388888888888889,True,0.38829365079365075,3.107495548086252,0.04916028911564625,0.0744047619047619,0.3555924695459578,3.1353969369196255,0.047140760035761196,0.059800664451827246,0.9666666666666667,0.9666666666666667,0.8958333333333334,0.7696367198244336,0.7130186333355168,none,0,0,
31413,route_partitioned,0.98,30,6,0.35,14,0,0.7388888888888889,True,0.3567460317460316,3.119029407073421,0.04728245464852608,0.0625,0.33504273504273496,3.132937581042721,0.046330539119000654,0.057692307692307696,0.9333333333333333,0.9333333333333333,0.9285714285714286,0.7258297073373353,0.6837160646194427,none,0,0,
31414,route_partitioned,0.98,30,6,0.35,14,0,0.75,True,0.3744047619047619,3.116291487214422,0.048132794784580483,0.06547619047619048,0.35244444444444434,3.137546664801155,0.04680000000000001,0.06,0.9666666666666667,0.9666666666666667,0.8928571428571429,0.7822049504635773,0.7412013637179635,none,0,0,
31415,route_partitioned,0.98,30,6,0.35,14,0,0.7333333333333333,True,0.37043650793650773,3.100945899253687,0.048416241496598636,0.07738095238095238,0.34862486248624847,3.1191091420257537,0.04706510254985894,0.0594059405940594,0.9333333333333333,0.9333333333333333,0.9017857142857143,0.7726086995812781,0.7146998366384011,none,0,0,
31416,route_partitioned,0.98,30,6,0.35,14,1,0.7055555555555556,True,0.3994047619047618,3.077074939248075,0.05032950680272109,0.07738095238095238,0.36296296296296293,3.1091720752599192,0.0480565200617284,0.0625,0.9666666666666667,0.9666666666666667,0.8571428571428571,0.7642257169581211,0.6810666471464559,none,0,0,
31417,route_partitioned,0.98,30,6,0.35,14,0,0.7444444444444445,True,0.36944444444444424,3.1193139287101075,0.048327664399092966,0.07738095238095238,0.33731513083048914,3.150241956535834,0.04602266770725344,0.06143344709897611,0.9333333333333333,0.9333333333333333,0.8720238095238095,0.7866897157280319,0.727658897989876,none,0,0,
31418,route_partitioned,0.98,30,6,0.35,14,0,0.7388888888888889,True,0.39523809523809517,3.095038622826059,0.04953231292517007,0.07142857142857142,0.35783972125435537,3.1292876780686756,0.046995835812016655,0.0627177700348432,0.9,0.9,0.8541666666666666,0.805776673459215,0.7074531651479444,none,0,0,
31419,route_partitioned,0.98,30,6,0.35,14,0,0.7388888888888889,True,0.38095238095238093,3.098943067160009,0.04857568027210884,0.07142857142857142,0.35005611672278336,3.1226149336247624,0.04685462934621184,0.06060606060606061,0.9,0.9,0.8839285714285714,0.8208890146948215,0.7505344631033646,none,0,0,
31420,route_partitioned,0.98,30,6,0.35,14,0,0.7222222222222222,True,0.40357142857142847,3.0805795496556163,0.05034722222222221,0.06845238095238096,0.3744027303754265,3.1115284818061912,0.048235855979685265,0.06143344709897611,0.9333333333333333,0.9333333333333333,0.8720238095238095,0.7843233223667735,0.7310245942025689,none,0,0,
31421,route_partitioned,0.98,30,6,0.35,14,0,0.7555555555555555,True,0.32559523809523805,3.1708664712345103,0.04487315759637187,0.05952380952380952,0.306196581196581,3.183835051497912,0.0440499671268902,0.05448717948717949,0.9666666666666667,0.9666666666666667,0.9285714285714286,0.784558456074394,0.7404498621437994,none,0,0,
31422,route_partitioned,0.98,30,6,0.35,14,1,0.7444444444444445,True,0.39821428571428563,3.0879208829577185,0.04983347505668934,0.07738095238095238,0.3675736961451246,3.1158515749381492,0.047804155675875794,0.061224489795918366,0.9333333333333333,0.9333333333333333,0.875,0.7987462780104316,0.7483293620849398,none,0,0,
31423,route_partitioned,0.98,30,6,0.35,14,0,0.7555555555555555,True,0.38710317460317456,3.112054954683556,0.04871740362811791,0.06845238095238096,0.3582222222222222,3.1388210859484165,0.046844444444444445,0.06,0.9333333333333333,0.9333333333333333,0.8928571428571429,0.7627557058358069,0.7115665904440996,none,0,0,
31424,route_partitioned,0.98,30,6,0.35,14,0,0.7666666666666667,True,0.36726190476190457,3.1418141172659215,0.047264739229024945,0.06845238095238096,0.3370122630992196,3.1682995645639993,0.04542454782384984,0.06020066889632107,0.9666666666666667,0.9666666666666667,0.8898809523809523,0.8109482300490094,0.7576702981320677,none,0,0,
31425,route_partitioned,0.98,30,6,0.35,14,0,0.7666666666666667,True,0.3478174603174602,3.138552910794498,0.04678642290249433,0.07142857142857142,0.32121212121212106,3.1576045002775817,0.04539129701467364,0.05844155844155844,0.9666666666666667,0.9666666666666667,0.9166666666666666,0.7549793083045917,0.702051212254342,none,0,0,
31426,route_partitioned,0.98,30,6,0.35,14,0,0.7277777777777777,True,0.3938492063492063,3.074169325817997,0.04956774376417233,0.0744047619047619,0.3573333333333333,3.0994088760085696,0.04755555555555556,0.06,0.8666666666666667,0.8666666666666667,0.8928571428571429,0.7574960317585511,0.7137834233759079,none,0,0,
31427,route_partitioned,0.98,30,6,0.35,14,2,0.7388888888888889,True,0.4029761904761904,3.0922232874426605,0.050258645124716554,0.08035714285714286,0.37525423728813556,3.121071939323288,0.04815857512209135,0.061016949152542375,0.9666666666666667,0.9666666666666667,0.8779761904761905,0.7759661237035443,0.7048004795879511,none,0,0,
31428,route_partitioned,0.98,30,6,0.35,14,1,0.7444444444444445,True,0.37043650793650773,3.1357952759324004,0.0477076247165533,0.06845238095238096,0.34009009009009006,3.164740225367356,0.04581355003652301,0.060810810810810814,1.0,1.0,0.8809523809523809,0.8073625489596125,0.7455428186739166,none,0,0,
31429,route_partitioned,0.98,30,6,0.35,14,0,0.7611111111111111,True,0.3851190476190476,3.119808390425589,0.04869968820861678,0.0744047619047619,0.3478513356562136,3.155752527976838,0.046194563488691144,0.0627177700348432,0.9666666666666667,0.9666666666666667,0.8541666666666666,0.8100027918978706,0.7530203156403696,none,0,0,
31430,route_partitioned,0.98,30,6,0.35,14,0,0.7666666666666667,True,0.3728174603174601,3.136624037860344,0.047796201814058956,0.08035714285714286,0.333108108108108,3.170202631332888,0.04517439737034332,0.060810810810810814,0.9666666666666667,0.9666666666666667,0.8809523809523809,0.7987750344981802,0.7289155478390925,none,0,0,
31431,route_partitioned,0.98,30,6,0.35,14,1,0.7666666666666667,True,0.3482142857142856,3.1566142308928704,0.04646754535147392,0.07142857142857142,0.3225136612021857,3.178084044315701,0.04494490728298844,0.05901639344262295,1.0,1.0,0.9077380952380952,0.7868400918208526,0.7084323545560879,none,0,0,
31432,route_partitioned,0.98,30,6,0.35,14,0,0.7611111111111111,True,0.3478174603174602,3.1458245037090924,0.046308106575963716,0.06845238095238096,0.3297267759562841,3.1627479924708797,0.045202902445579146,0.05901639344262295,0.9333333333333333,0.9333333333333333,0.9077380952380952,0.7889837138523519,0.7252589172093594,none,0,0,
31433,route_partitioned,0.98,30,6,0.35,14,0,0.7388888888888889,True,0.3992063492063491,3.092699237765829,0.04960317460317461,0.07142857142857142,0.36415525114155245,3.125148198812027,0.04726496528429349,0.06164383561643835,0.9,0.9,0.8690476190476191,0.7931609735370873,0.7280112301303393,none,0,0,
31434,route_partitioned,0.98,30,6,0.35,14,0,0.7444444444444445,True,0.3757936507936508,3.1161138263750625,0.048416241496598636,0.08035714285714286,0.3421404682274247,3.143483159724167,0.04631939240053243,0.06020066889632107,0.9666666666666667,0.9666666666666667,0.8898809523809523,0.7781504291928503,0.6982508487289416,none,0,0,
31435,route_partitioned,0.98,30,6,0.35,14,0,0.75,True,0.3853174603174603,3.111974134502759,0.048575680272108845,0.07142857142857142,0.3503355704697986,3.141740137426366,0.046326742038646895,0.06040268456375839,0.9333333333333333,0.9333333333333333,0.8869047619047619,0.783719033660899,0.7117418393214058,none,0,0,
