task,budget,challenger,seed,decision,false_certification,safe,continue,abstain,cost,runtime_residual_items,repair_gain,cumulative_recall,after_support_ratio,after_exposure_gini,after_weak_plausible_gap
urllib3,7,low_exposure,7,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,8,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,9,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,10,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,11,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,12,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,13,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,14,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,15,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,16,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,17,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,18,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,19,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,20,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,21,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,22,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,23,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,24,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,25,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,26,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,27,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,28,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,29,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,30,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,31,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,32,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,33,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,34,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,35,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,36,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,37,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,38,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,39,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,40,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,41,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,42,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,43,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,44,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,45,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,46,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,47,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,48,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,49,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,50,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,51,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,52,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,53,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,54,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,55,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,56,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,57,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,58,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,59,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,60,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,61,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,62,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,63,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,64,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,65,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,66,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,67,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,68,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,69,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,70,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,71,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,72,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,73,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,74,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,75,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,76,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,77,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,78,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,79,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,80,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,81,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,82,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,83,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,84,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,85,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,86,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,87,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,88,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,89,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,90,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,91,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,92,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,93,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,94,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,95,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,96,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,97,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,98,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,99,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,100,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,101,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,102,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,103,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,104,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,105,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,106,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,107,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,108,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,109,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,110,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,111,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,112,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,113,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,114,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,115,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,116,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,117,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,118,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,119,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,120,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,121,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,122,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,123,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,124,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,125,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,126,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,127,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,128,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,129,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,130,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,131,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,132,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,133,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,134,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,135,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,136,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,137,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,138,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,139,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,140,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,141,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,142,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,143,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,144,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,145,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,146,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,147,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,148,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,149,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,150,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,151,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,152,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,153,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,154,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,155,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,156,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,157,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,158,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,159,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,160,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,161,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,162,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,163,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,164,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,165,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,166,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,167,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,168,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,169,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,170,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,171,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,172,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,173,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,174,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,175,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,176,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,177,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,178,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,179,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,180,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,181,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,182,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,183,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,184,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,185,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,186,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,187,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,188,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,189,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,190,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,191,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,192,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,193,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,194,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,195,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,196,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,197,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,198,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,low_exposure,199,CONTINUE,False,False,True,False,7906,269,269,0.5779685264663805,0.4333333333333333,0.9062015503875968,17
urllib3,7,high_potential,0,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,1,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,2,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,3,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,4,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,5,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,6,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,7,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,8,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,9,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,10,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,11,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,12,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,13,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,14,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,15,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,16,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
urllib3,7,high_potential,17,CONTINUE,False,False,True,False,6742,329,329,0.6638054363376252,0.3666666666666666,0.9096124031007752,19
